Year,UNIT_MEASURE,Godine,Spol,Value
2060,% od ukupnog broja,60,Oba spola,1.22
2060,% od ukupnog broja,61,Oba spola,1.26
2060,% od ukupnog broja,62,Oba spola,1.39
2060,% od ukupnog broja,63,Oba spola,1.54
2060,% od ukupnog broja,64,Oba spola,1.64
2060,% od ukupnog broja,65,Oba spola,1.7
2060,% od ukupnog broja,66,Oba spola,1.51
2060,% od ukupnog broja,67,Oba spola,1.31
2060,% od ukupnog broja,68,Oba spola,1.54
2060,% od ukupnog broja,69,Oba spola,1.72
2060,% od ukupnog broja,70,Oba spola,1.69
2060,% od ukupnog broja,71,Oba spola,1.69
2060,% od ukupnog broja,72,Oba spola,1.77
2060,% od ukupnog broja,73,Oba spola,1.75
2060,% od ukupnog broja,74,Oba spola,1.73
2060,% od ukupnog broja,75,Oba spola,1.75
2060,% od ukupnog broja,76,Oba spola,1.76
2060,% od ukupnog broja,77,Oba spola,1.71
2060,% od ukupnog broja,78,Oba spola,1.69
2060,% od ukupnog broja,79,Oba spola,1.63
2060,% od ukupnog broja,80,Oba spola,1.58
2060,% od ukupnog broja,81,Oba spola,1.5
2060,% od ukupnog broja,82,Oba spola,1.44
2060,% od ukupnog broja,83,Oba spola,1.37
2060,% od ukupnog broja,84,Oba spola,1.35
2060,% od ukupnog broja,85,Oba spola,1.23
2060,% od ukupnog broja,86,Oba spola,1.13
2060,% od ukupnog broja,87,Oba spola,1.03
2060,% od ukupnog broja,88,Oba spola,0.97
2060,% od ukupnog broja,89,Oba spola,0.87
2060,% od ukupnog broja,90,Oba spola,0.73
2060,% od ukupnog broja,91,Oba spola,0.69
2060,% od ukupnog broja,92,Oba spola,0.6
2060,% od ukupnog broja,93,Oba spola,0.53
2060,% od ukupnog broja,94,Oba spola,0.46
2060,% od ukupnog broja,95,Oba spola,0.39
2060,% od ukupnog broja,96,Oba spola,0.31
2060,% od ukupnog broja,97,Oba spola,0.26
2060,% od ukupnog broja,98,Oba spola,0.21
2060,% od ukupnog broja,99,Oba spola,0.16
2060,% od ukupnog broja,100,Oba spola,0.12
2060,% od ukupnog broja,101,Oba spola,0.08
2060,% od ukupnog broja,102,Oba spola,0.06
2060,% od ukupnog broja,103,Oba spola,0.04
2060,% od ukupnog broja,104,Oba spola,0.03
2060,% od ukupnog broja,105,Oba spola,0.02
2060,% od ukupnog broja,106,Oba spola,0.01
2060,% od ukupnog broja,107,Oba spola,0.01
2060,% od ukupnog broja,108,Oba spola,0.0
2060,% od ukupnog broja,109,Oba spola,0.0
2060,% od ukupnog broja,110,Oba spola,0.0
2060,% od ukupnog broja,111,Oba spola,0.0
2060,% od ukupnog broja,112,Oba spola,0.0
2060,% od ukupnog broja,113,Oba spola,0.0
2060,% od ukupnog broja,114,Oba spola,0.0
2060,% od ukupnog broja,115,Oba spola,0.0
2060,% od ukupnog broja,116,Oba spola,0.0
2060,% od ukupnog broja,117,Oba spola,0.0
2060,% od ukupnog broja,118,Oba spola,0.0
2060,% od ukupnog broja,119,Oba spola,0.0
2060,% od ukupnog broja,120+,Oba spola,0.0
2065,Broj,Total,Oba spola,1756780.2
2065,Broj,0,Oba spola,10759.8
2065,Broj,1,Oba spola,10865.76
2065,Broj,2,Oba spola,11001.91
2065,Broj,3,Oba spola,11165.77
2065,Broj,4,Oba spola,11354.92
2065,Broj,5,Oba spola,11563.91
2065,Broj,6,Oba spola,11782.56
2065,Broj,7,Oba spola,12009.86
2065,Broj,8,Oba spola,12241.25
2065,Broj,9,Oba spola,12472.55
2065,Broj,10,Oba spola,12701.52
2065,Broj,11,Oba spola,12928.61
2065,Broj,12,Oba spola,13155.75
2065,Broj,13,Oba spola,13382.79
2065,Broj,14,Oba spola,13608.06
2065,Broj,15,Oba spola,13827.68
2065,Broj,16,Oba spola,14017.6
2065,Broj,17,Oba spola,14154.35
2065,Broj,18,Oba spola,14222.43
2065,Broj,19,Oba spola,14215.08
2065,Broj,20,Oba spola,14137.33
2065,Broj,21,Oba spola,14010.04
2065,Broj,22,Oba spola,13861.57
2065,Broj,23,Oba spola,13711.97
2065,Broj,24,Oba spola,13573.48
2065,Broj,25,Oba spola,13457.28
2065,Broj,26,Oba spola,13356.35
2065,Broj,27,Oba spola,13297.64
2065,Broj,28,Oba spola,13282.73
2065,Broj,29,Oba spola,13314.93
2065,Broj,30,Oba spola,13389.09
2065,Broj,31,Oba spola,13496.5
2065,Broj,32,Oba spola,13631.22
2065,Broj,33,Oba spola,13791.23
2065,Broj,34,Oba spola,13975.44
2065,Broj,35,Oba spola,14191.25
2065,Broj,36,Oba spola,14389.54
2065,Broj,37,Oba spola,14611.1
2065,Broj,38,Oba spola,14844.41
2065,Broj,39,Oba spola,15086.81
2065,Broj,40,Oba spola,15339.51
2065,Broj,41,Oba spola,15603.6
2065,Broj,42,Oba spola,15871.72
2065,Broj,43,Oba spola,16136.24
2065,Broj,44,Oba spola,16395.13
2065,Broj,45,Oba spola,16619.59
2065,Broj,46,Oba spola,17042.49
2065,Broj,47,Oba spola,16527.0
2065,Broj,48,Oba spola,17262.74
2065,Broj,49,Oba spola,17373.25
2065,Broj,50,Oba spola,17193.7
2065,Broj,51,Oba spola,17728.52
2065,Broj,52,Oba spola,17457.33
2065,Broj,53,Oba spola,20055.74
2065,Broj,54,Oba spola,19333.56
2065,Broj,55,Oba spola,20246.59
2065,Broj,56,Oba spola,20823.08
2065,Broj,57,Oba spola,20926.63
2065,Broj,58,Oba spola,20261.46
2065,Broj,59,Oba spola,20442.58
2065,Broj,60,Oba spola,20928.63
2065,Broj,61,Oba spola,20873.61
2065,Broj,62,Oba spola,21452.65
2065,Broj,63,Oba spola,21688.29
2065,Broj,64,Oba spola,22606.3
2065,Broj,65,Oba spola,23286.67
2065,Broj,66,Oba spola,23848.72
2065,Broj,67,Oba spola,26158.28
2065,Broj,68,Oba spola,28920.12
2065,Broj,69,Oba spola,30498.97
2065,Broj,70,Oba spola,31390.33
2065,Broj,71,Oba spola,27675.53
2065,Broj,72,Oba spola,24025.09
2065,Broj,73,Oba spola,27823.65
2065,Broj,74,Oba spola,30792.41
2065,Broj,75,Oba spola,30074.36
2065,Broj,76,Oba spola,29677.43
2065,Broj,77,Oba spola,30776.88
2065,Broj,78,Oba spola,30115.07
2065,Broj,79,Oba spola,29388.81
2065,Broj,80,Oba spola,29233.97
2065,Broj,81,Oba spola,28922.0
2065,Broj,82,Oba spola,27565.61
2065,Broj,83,Oba spola,26718.56
2065,Broj,84,Oba spola,25243.6
2065,Broj,85,Oba spola,23833.31
2065,Broj,86,Oba spola,22105.07
2065,Broj,87,Oba spola,20592.42
2065,Broj,88,Oba spola,18946.03
2065,Broj,89,Oba spola,18002.1
2065,Broj,90,Oba spola,15770.49
2065,Broj,91,Oba spola,13862.23
2065,Broj,92,Oba spola,12089.97
2065,Broj,93,Oba spola,10731.48
2065,Broj,94,Oba spola,9092.04
2065,Broj,95,Oba spola,7105.08
2065,Broj,96,Oba spola,6305.44
2065,Broj,97,Oba spola,5149.53
2065,Broj,98,Oba spola,4172.39
2065,Broj,99,Oba spola,3353.9
2065,Broj,100,Oba spola,2611.17
2065,Broj,101,Oba spola,1872.98
2065,Broj,102,Oba spola,1363.24
2065,Broj,103,Oba spola,974.75
2065,Broj,104,Oba spola,657.66
2065,Broj,105,Oba spola,429.25
2065,Broj,106,Oba spola,259.55
2065,Broj,107,Oba spola,157.23
2065,Broj,108,Oba spola,81.66
2065,Broj,109,Oba spola,46.9
2065,Broj,110,Oba spola,23.95
2065,Broj,111,Oba spola,12.38
2065,Broj,112,Oba spola,5.58
2065,Broj,113,Oba spola,2.64
2065,Broj,114,Oba spola,0.97
2065,Broj,115,Oba spola,0.45
2065,Broj,116,Oba spola,0.19
2065,Broj,117,Oba spola,0.07
2065,Broj,118,Oba spola,0.03
2065,Broj,119,Oba spola,0.01
2065,Broj,120+,Oba spola,0.0
2065,% od ukupnog broja,Total,Oba spola,100.0
2065,% od ukupnog broja,0,Oba spola,0.61
2065,% od ukupnog broja,1,Oba spola,0.62
2065,% od ukupnog broja,2,Oba spola,0.63
2065,% od ukupnog broja,3,Oba spola,0.64
2065,% od ukupnog broja,4,Oba spola,0.65
2065,% od ukupnog broja,5,Oba spola,0.66
2065,% od ukupnog broja,6,Oba spola,0.67
2065,% od ukupnog broja,7,Oba spola,0.68
2065,% od ukupnog broja,8,Oba spola,0.7
2065,% od ukupnog broja,9,Oba spola,0.71
2065,% od ukupnog broja,10,Oba spola,0.72
2065,% od ukupnog broja,11,Oba spola,0.74
2065,% od ukupnog broja,12,Oba spola,0.75
2065,% od ukupnog broja,13,Oba spola,0.76
2065,% od ukupnog broja,14,Oba spola,0.77
2065,% od ukupnog broja,15,Oba spola,0.79
2065,% od ukupnog broja,16,Oba spola,0.8
2065,% od ukupnog broja,17,Oba spola,0.81
2065,% od ukupnog broja,18,Oba spola,0.81
2065,% od ukupnog broja,19,Oba spola,0.81
2065,% od ukupnog broja,20,Oba spola,0.8
2065,% od ukupnog broja,21,Oba spola,0.8
2065,% od ukupnog broja,22,Oba spola,0.79
2065,% od ukupnog broja,23,Oba spola,0.78
2065,% od ukupnog broja,24,Oba spola,0.77
2065,% od ukupnog broja,25,Oba spola,0.77
2065,% od ukupnog broja,26,Oba spola,0.76
2065,% od ukupnog broja,27,Oba spola,0.76
2065,% od ukupnog broja,28,Oba spola,0.76
2065,% od ukupnog broja,29,Oba spola,0.76
2065,% od ukupnog broja,30,Oba spola,0.76
2065,% od ukupnog broja,31,Oba spola,0.77
2065,% od ukupnog broja,32,Oba spola,0.78
2065,% od ukupnog broja,33,Oba spola,0.79
2065,% od ukupnog broja,34,Oba spola,0.8
2065,% od ukupnog broja,35,Oba spola,0.81
2065,% od ukupnog broja,36,Oba spola,0.82
2065,% od ukupnog broja,37,Oba spola,0.83
2065,% od ukupnog broja,38,Oba spola,0.84
2065,% od ukupnog broja,39,Oba spola,0.86
2065,% od ukupnog broja,40,Oba spola,0.87
2065,% od ukupnog broja,41,Oba spola,0.89
2065,% od ukupnog broja,42,Oba spola,0.9
2065,% od ukupnog broja,43,Oba spola,0.92
2065,% od ukupnog broja,44,Oba spola,0.93
2065,% od ukupnog broja,45,Oba spola,0.95
2065,% od ukupnog broja,46,Oba spola,0.97
2065,% od ukupnog broja,47,Oba spola,0.94
2065,% od ukupnog broja,48,Oba spola,0.98
2065,% od ukupnog broja,49,Oba spola,0.99
2065,% od ukupnog broja,50,Oba spola,0.98
2065,% od ukupnog broja,51,Oba spola,1.01
2065,% od ukupnog broja,52,Oba spola,0.99
2065,% od ukupnog broja,53,Oba spola,1.14
2065,% od ukupnog broja,54,Oba spola,1.1
2065,% od ukupnog broja,55,Oba spola,1.15
2065,% od ukupnog broja,56,Oba spola,1.19
2065,% od ukupnog broja,57,Oba spola,1.19
2065,% od ukupnog broja,58,Oba spola,1.15
2065,% od ukupnog broja,59,Oba spola,1.16
2065,% od ukupnog broja,60,Oba spola,1.19
2065,% od ukupnog broja,61,Oba spola,1.19
2065,% od ukupnog broja,62,Oba spola,1.22
2065,% od ukupnog broja,63,Oba spola,1.23
2065,% od ukupnog broja,64,Oba spola,1.29
2065,% od ukupnog broja,65,Oba spola,1.33
2065,% od ukupnog broja,66,Oba spola,1.36
2065,% od ukupnog broja,67,Oba spola,1.49
2065,% od ukupnog broja,68,Oba spola,1.65
2065,% od ukupnog broja,69,Oba spola,1.74
2065,% od ukupnog broja,70,Oba spola,1.79
2065,% od ukupnog broja,71,Oba spola,1.58
2065,% od ukupnog broja,72,Oba spola,1.37
2065,% od ukupnog broja,73,Oba spola,1.58
2065,% od ukupnog broja,74,Oba spola,1.75
2065,% od ukupnog broja,75,Oba spola,1.71
2065,% od ukupnog broja,76,Oba spola,1.69
2065,% od ukupnog broja,77,Oba spola,1.75
2065,% od ukupnog broja,78,Oba spola,1.71
2065,% od ukupnog broja,79,Oba spola,1.67
2065,% od ukupnog broja,80,Oba spola,1.66
2065,% od ukupnog broja,81,Oba spola,1.65
2065,% od ukupnog broja,82,Oba spola,1.57
2065,% od ukupnog broja,83,Oba spola,1.52
2065,% od ukupnog broja,84,Oba spola,1.44
2065,% od ukupnog broja,85,Oba spola,1.36
2065,% od ukupnog broja,86,Oba spola,1.26
2065,% od ukupnog broja,87,Oba spola,1.17
2065,% od ukupnog broja,88,Oba spola,1.08
2065,% od ukupnog broja,89,Oba spola,1.02
2065,% od ukupnog broja,90,Oba spola,0.9
2065,% od ukupnog broja,91,Oba spola,0.79
2065,% od ukupnog broja,92,Oba spola,0.69
2065,% od ukupnog broja,93,Oba spola,0.61
2065,% od ukupnog broja,94,Oba spola,0.52
2065,% od ukupnog broja,95,Oba spola,0.4
2065,% od ukupnog broja,96,Oba spola,0.36
2065,% od ukupnog broja,97,Oba spola,0.29
2065,% od ukupnog broja,98,Oba spola,0.24
2065,% od ukupnog broja,99,Oba spola,0.19
2065,% od ukupnog broja,100,Oba spola,0.15
2065,% od ukupnog broja,101,Oba spola,0.11
2065,% od ukupnog broja,102,Oba spola,0.08
2065,% od ukupnog broja,103,Oba spola,0.06
2065,% od ukupnog broja,104,Oba spola,0.04
2065,% od ukupnog broja,105,Oba spola,0.02
2065,% od ukupnog broja,106,Oba spola,0.01
2065,% od ukupnog broja,107,Oba spola,0.01
2065,% od ukupnog broja,108,Oba spola,0.0
2065,% od ukupnog broja,109,Oba spola,0.0
2065,% od ukupnog broja,110,Oba spola,0.0
2065,% od ukupnog broja,111,Oba spola,0.0
2065,% od ukupnog broja,112,Oba spola,0.0
2065,% od ukupnog broja,113,Oba spola,0.0
2065,% od ukupnog broja,114,Oba spola,0.0
2065,% od ukupnog broja,115,Oba spola,0.0
2065,% od ukupnog broja,116,Oba spola,0.0
2065,% od ukupnog broja,117,Oba spola,0.0
2065,% od ukupnog broja,118,Oba spola,0.0
2065,% od ukupnog broja,119,Oba spola,0.0
2065,% od ukupnog broja,120+,Oba spola,0.0
2070,Broj,Total,Oba spola,1588914.91
2070,Broj,0,Oba spola,9723.86
2070,Broj,1,Oba spola,9802.3
2070,Broj,2,Oba spola,9907.65
2070,Broj,3,Oba spola,10038.31
2070,Broj,4,Oba spola,10192.71
2070,Broj,5,Oba spola,10366.98
2070,Broj,6,Oba spola,10556.83
2070,Broj,7,Oba spola,10758.2
2070,Broj,8,Oba spola,10967.87
2070,Broj,9,Oba spola,11183.01
2070,Broj,10,Oba spola,11401.5
2070,Broj,11,Oba spola,11618.18
2070,Broj,12,Oba spola,11837.8
2070,Broj,13,Oba spola,12058.85
2070,Broj,14,Oba spola,12278.4
2070,Broj,15,Oba spola,12491.48
2070,Broj,16,Oba spola,12678.95
2070,Broj,17,Oba spola,12817.21
2070,Broj,18,Oba spola,12891.65
2070,Broj,19,Oba spola,12895.24
2070,Broj,20,Oba spola,12832.74
2070,Broj,21,Oba spola,12720.42
2070,Broj,22,Oba spola,12587.85
2070,Broj,23,Oba spola,12454.12
2070,Broj,24,Oba spola,12329.41
2070,Broj,25,Oba spola,12221.16
2070,Broj,26,Oba spola,12136.36
2070,Broj,27,Oba spola,12078.47
2070,Broj,28,Oba spola,12048.84
2070,Broj,29,Oba spola,12050.68
2070,Broj,30,Oba spola,12084.63
2070,Broj,31,Oba spola,12128.46
2070,Broj,32,Oba spola,12197.34
2070,Broj,33,Oba spola,12288.89
2070,Broj,34,Oba spola,12403.76
2070,Broj,35,Oba spola,12539.57
2070,Broj,36,Oba spola,12696.6
2070,Broj,37,Oba spola,12874.64
2070,Broj,38,Oba spola,13071.72
2070,Broj,39,Oba spola,13286.32
2070,Broj,40,Oba spola,13528.55
2070,Broj,41,Oba spola,13751.46
2070,Broj,42,Oba spola,13994.77
2070,Broj,43,Oba spola,14247.73
2070,Broj,44,Oba spola,14510.85
2070,Broj,45,Oba spola,14784.59
2070,Broj,46,Oba spola,15069.09
2070,Broj,47,Oba spola,15360.16
2070,Broj,48,Oba spola,15652.53
2070,Broj,49,Oba spola,15943.85
2070,Broj,50,Oba spola,16201.51
2070,Broj,51,Oba spola,16663.12
2070,Broj,52,Oba spola,16196.06
2070,Broj,53,Oba spola,16955.31
2070,Broj,54,Oba spola,17093.86
2070,Broj,55,Oba spola,16949.48
2070,Broj,56,Oba spola,17503.9
2070,Broj,57,Oba spola,17247.95
2070,Broj,58,Oba spola,19811.0
2070,Broj,59,Oba spola,19114.32
2070,Broj,60,Oba spola,20028.39
2070,Broj,61,Oba spola,20599.67
2070,Broj,62,Oba spola,20709.54
2070,Broj,63,Oba spola,20059.89
2070,Broj,64,Oba spola,20217.94
2070,Broj,65,Oba spola,20648.3
2070,Broj,66,Oba spola,20531.73
2070,Broj,67,Oba spola,21001.64
2070,Broj,68,Oba spola,21122.74
2070,Broj,69,Oba spola,21877.53
2070,Broj,70,Oba spola,22387.85
2070,Broj,71,Oba spola,22771.69
2070,Broj,72,Oba spola,24777.16
2070,Broj,73,Oba spola,27167.61
2070,Broj,74,Oba spola,28409.57
2070,Broj,75,Oba spola,28995.22
2070,Broj,76,Oba spola,25325.54
2070,Broj,77,Oba spola,21769.06
2070,Broj,78,Oba spola,24925.85
2070,Broj,79,Oba spola,27234.15
2070,Broj,80,Oba spola,26226.54
2070,Broj,81,Oba spola,25494.29
2070,Broj,82,Oba spola,25981.98
2070,Broj,83,Oba spola,24936.55
2070,Broj,84,Oba spola,23832.16
2070,Broj,85,Oba spola,23164.71
2070,Broj,86,Oba spola,22346.8
2070,Broj,87,Oba spola,20713.11
2070,Broj,88,Oba spola,19469.48
2070,Broj,89,Oba spola,17776.97
2070,Broj,90,Oba spola,16165.19
2070,Broj,91,Oba spola,14382.45
2070,Broj,92,Oba spola,12792.79
2070,Broj,93,Oba spola,11181.96
2070,Broj,94,Oba spola,10032.08
2070,Broj,95,Oba spola,8242.09
2070,Broj,96,Oba spola,6781.19
2070,Broj,97,Oba spola,5516.77
2070,Broj,98,Oba spola,4540.86
2070,Broj,99,Oba spola,3545.85
2070,Broj,100,Oba spola,2534.53
2070,Broj,101,Oba spola,2034.44
2070,Broj,102,Oba spola,1486.19
2070,Broj,103,Oba spola,1069.23
2070,Broj,104,Oba spola,757.2
2070,Broj,105,Oba spola,514.12
2070,Broj,106,Oba spola,316.73
2070,Broj,107,Oba spola,194.41
2070,Broj,108,Oba spola,115.33
2070,Broj,109,Oba spola,63.72
2070,Broj,110,Oba spola,33.79
2070,Broj,111,Oba spola,16.61
2070,Broj,112,Oba spola,8.23
2070,Broj,113,Oba spola,3.52
2070,Broj,114,Oba spola,1.68
2070,Broj,115,Oba spola,0.72
2070,Broj,116,Oba spola,0.32
2070,Broj,117,Oba spola,0.12
2070,Broj,118,Oba spola,0.05
2070,Broj,119,Oba spola,0.02
2070,Broj,120+,Oba spola,0.01
2070,% od ukupnog broja,Total,Oba spola,100.0
2070,% od ukupnog broja,0,Oba spola,0.61
2070,% od ukupnog broja,1,Oba spola,0.62
2070,% od ukupnog broja,2,Oba spola,0.62
2070,% od ukupnog broja,3,Oba spola,0.63
2070,% od ukupnog broja,4,Oba spola,0.64
2070,% od ukupnog broja,5,Oba spola,0.65
2070,% od ukupnog broja,6,Oba spola,0.66
2070,% od ukupnog broja,7,Oba spola,0.68
2070,% od ukupnog broja,8,Oba spola,0.69
2070,% od ukupnog broja,9,Oba spola,0.7
2070,% od ukupnog broja,10,Oba spola,0.72
2070,% od ukupnog broja,11,Oba spola,0.73
2070,% od ukupnog broja,12,Oba spola,0.75
2070,% od ukupnog broja,13,Oba spola,0.76
2070,% od ukupnog broja,14,Oba spola,0.77
2070,% od ukupnog broja,15,Oba spola,0.79
2070,% od ukupnog broja,16,Oba spola,0.8
2070,% od ukupnog broja,17,Oba spola,0.81
2070,% od ukupnog broja,18,Oba spola,0.81
2070,% od ukupnog broja,19,Oba spola,0.81
2070,% od ukupnog broja,20,Oba spola,0.81
2070,% od ukupnog broja,21,Oba spola,0.8
2070,% od ukupnog broja,22,Oba spola,0.79
2070,% od ukupnog broja,23,Oba spola,0.78
2070,% od ukupnog broja,24,Oba spola,0.78
2070,% od ukupnog broja,25,Oba spola,0.77
2070,% od ukupnog broja,26,Oba spola,0.76
2070,% od ukupnog broja,27,Oba spola,0.76
2070,% od ukupnog broja,28,Oba spola,0.76
2070,% od ukupnog broja,29,Oba spola,0.76
2070,% od ukupnog broja,30,Oba spola,0.76
2070,% od ukupnog broja,31,Oba spola,0.76
2070,% od ukupnog broja,32,Oba spola,0.77
2070,% od ukupnog broja,33,Oba spola,0.77
2070,% od ukupnog broja,34,Oba spola,0.78
2070,% od ukupnog broja,35,Oba spola,0.79
2070,% od ukupnog broja,36,Oba spola,0.8
2070,% od ukupnog broja,37,Oba spola,0.81
2070,% od ukupnog broja,38,Oba spola,0.82
2070,% od ukupnog broja,39,Oba spola,0.84
2070,% od ukupnog broja,40,Oba spola,0.85
2070,% od ukupnog broja,41,Oba spola,0.87
2070,% od ukupnog broja,42,Oba spola,0.88
2070,% od ukupnog broja,43,Oba spola,0.9
2070,% od ukupnog broja,44,Oba spola,0.91
2070,% od ukupnog broja,45,Oba spola,0.93
2070,% od ukupnog broja,46,Oba spola,0.95
2070,% od ukupnog broja,47,Oba spola,0.97
2070,% od ukupnog broja,48,Oba spola,0.99
2070,% od ukupnog broja,49,Oba spola,1.0
2070,% od ukupnog broja,50,Oba spola,1.02
2070,% od ukupnog broja,51,Oba spola,1.05
2070,% od ukupnog broja,52,Oba spola,1.02
2070,% od ukupnog broja,53,Oba spola,1.07
2070,% od ukupnog broja,54,Oba spola,1.08
2070,% od ukupnog broja,55,Oba spola,1.07
2070,% od ukupnog broja,56,Oba spola,1.1
2070,% od ukupnog broja,57,Oba spola,1.09
2070,% od ukupnog broja,58,Oba spola,1.25
2070,% od ukupnog broja,59,Oba spola,1.2
2070,% od ukupnog broja,60,Oba spola,1.26
2070,% od ukupnog broja,61,Oba spola,1.3
2070,% od ukupnog broja,62,Oba spola,1.3
2070,% od ukupnog broja,63,Oba spola,1.26
2070,% od ukupnog broja,64,Oba spola,1.27
2070,% od ukupnog broja,65,Oba spola,1.3
2070,% od ukupnog broja,66,Oba spola,1.29
2070,% od ukupnog broja,67,Oba spola,1.32
2070,% od ukupnog broja,68,Oba spola,1.33
2070,% od ukupnog broja,69,Oba spola,1.38
2070,% od ukupnog broja,70,Oba spola,1.41
2070,% od ukupnog broja,71,Oba spola,1.43
2070,% od ukupnog broja,72,Oba spola,1.56
2070,% od ukupnog broja,73,Oba spola,1.71
2070,% od ukupnog broja,74,Oba spola,1.79
2070,% od ukupnog broja,75,Oba spola,1.82
2070,% od ukupnog broja,76,Oba spola,1.59
2070,% od ukupnog broja,77,Oba spola,1.37
2070,% od ukupnog broja,78,Oba spola,1.57
2070,% od ukupnog broja,79,Oba spola,1.71
2070,% od ukupnog broja,80,Oba spola,1.65
2070,% od ukupnog broja,81,Oba spola,1.6
2070,% od ukupnog broja,82,Oba spola,1.64
2070,% od ukupnog broja,83,Oba spola,1.57
2070,% od ukupnog broja,84,Oba spola,1.5
2070,% od ukupnog broja,85,Oba spola,1.46
2070,% od ukupnog broja,86,Oba spola,1.41
2070,% od ukupnog broja,87,Oba spola,1.3
2070,% od ukupnog broja,88,Oba spola,1.23
2070,% od ukupnog broja,89,Oba spola,1.12
2070,% od ukupnog broja,90,Oba spola,1.02
2070,% od ukupnog broja,91,Oba spola,0.91
2070,% od ukupnog broja,92,Oba spola,0.81
2070,% od ukupnog broja,93,Oba spola,0.7
2070,% od ukupnog broja,94,Oba spola,0.63
2070,% od ukupnog broja,95,Oba spola,0.52
2070,% od ukupnog broja,96,Oba spola,0.43
2070,% od ukupnog broja,97,Oba spola,0.35
2070,% od ukupnog broja,98,Oba spola,0.29
2070,% od ukupnog broja,99,Oba spola,0.22
2070,% od ukupnog broja,100,Oba spola,0.16
2070,% od ukupnog broja,101,Oba spola,0.13
2070,% od ukupnog broja,102,Oba spola,0.09
2070,% od ukupnog broja,103,Oba spola,0.07
2070,% od ukupnog broja,104,Oba spola,0.05
2070,% od ukupnog broja,105,Oba spola,0.03
2070,% od ukupnog broja,106,Oba spola,0.02
2070,% od ukupnog broja,107,Oba spola,0.01
2070,% od ukupnog broja,108,Oba spola,0.01
2070,% od ukupnog broja,109,Oba spola,0.0
2070,% od ukupnog broja,110,Oba spola,0.0
2070,% od ukupnog broja,111,Oba spola,0.0
2070,% od ukupnog broja,112,Oba spola,0.0
2070,% od ukupnog broja,113,Oba spola,0.0
2070,% od ukupnog broja,114,Oba spola,0.0
2070,% od ukupnog broja,115,Oba spola,0.0
2070,% od ukupnog broja,116,Oba spola,0.0
2070,% od ukupnog broja,117,Oba spola,0.0
2070,% od ukupnog broja,118,Oba spola,0.0
2070,% od ukupnog broja,119,Oba spola,0.0
2070,% od ukupnog broja,120+,Oba spola,0.0
2018,Broj,Total,Muškarci,1714253.0
2018,Broj,0,Muškarci,15185.0
2018,Broj,1,Muškarci,15566.0
2018,Broj,2,Muškarci,15600.0
2018,Broj,3,Muškarci,15199.0
2018,Broj,4,Muškarci,15510.0
2018,Broj,5,Muškarci,15722.0
2018,Broj,6,Muškarci,17539.0
2018,Broj,7,Muškarci,17598.0
2018,Broj,8,Muškarci,18238.0
2018,Broj,9,Muškarci,18894.0
2018,Broj,10,Muškarci,18709.0
2018,Broj,11,Muškarci,18004.0
2018,Broj,12,Muškarci,17853.0
2018,Broj,13,Muškarci,18128.0
2018,Broj,14,Muškarci,18168.0
2018,Broj,15,Muškarci,18731.0
2018,Broj,16,Muškarci,18869.0
2018,Broj,17,Muškarci,19575.0
2018,Broj,18,Muškarci,20057.0
2018,Broj,19,Muškarci,20503.0
2018,Broj,20,Muškarci,22858.0
2018,Broj,21,Muškarci,25584.0
2018,Broj,22,Muškarci,26925.0
2018,Broj,23,Muškarci,26372.0
2018,Broj,24,Muškarci,22903.0
2018,Broj,25,Muškarci,19594.0
2018,Broj,26,Muškarci,22107.0
2018,Broj,27,Muškarci,24774.0
2018,Broj,28,Muškarci,24771.0
2018,Broj,29,Muškarci,24260.0
2018,Broj,30,Muškarci,25510.0
2018,Broj,31,Muškarci,25615.0
2018,Broj,32,Muškarci,25336.0
2018,Broj,33,Muškarci,25860.0
2018,Broj,34,Muškarci,26292.0
2018,Broj,35,Muškarci,25890.0
2018,Broj,36,Muškarci,26058.0
2018,Broj,37,Muškarci,25768.0
2018,Broj,38,Muškarci,25543.0
2018,Broj,39,Muškarci,25062.0
2018,Broj,40,Muškarci,25202.0
2018,Broj,41,Muškarci,24941.0
2018,Broj,42,Muškarci,25919.0
2018,Broj,43,Muškarci,25040.0
2018,Broj,44,Muškarci,24396.0
2018,Broj,45,Muškarci,24109.0
2018,Broj,46,Muškarci,24682.0
2018,Broj,47,Muškarci,24406.0
2018,Broj,48,Muškarci,22580.0
2018,Broj,49,Muškarci,24537.0
2018,Broj,50,Muškarci,24301.0
2018,Broj,51,Muškarci,24994.0
2018,Broj,52,Muškarci,25551.0
2018,Broj,53,Muškarci,26286.0
2018,Broj,54,Muškarci,25554.0
2018,Broj,55,Muškarci,25876.0
2018,Broj,56,Muškarci,26318.0
2018,Broj,57,Muškarci,26260.0
2018,Broj,58,Muškarci,26055.0
2018,Broj,59,Muškarci,25161.0
2018,Broj,60,Muškarci,25059.0
2018,Broj,61,Muškarci,22769.0
2018,Broj,62,Muškarci,23803.0
2018,Broj,63,Muškarci,23008.0
2018,Broj,64,Muškarci,23444.0
2018,Broj,65,Muškarci,21502.0
2018,Broj,66,Muškarci,20977.0
2018,Broj,67,Muškarci,17088.0
2018,Broj,68,Muškarci,17704.0
2018,Broj,69,Muškarci,17104.0
2018,Broj,70,Muškarci,14484.0
2018,Broj,71,Muškarci,14154.0
2018,Broj,72,Muškarci,12408.0
