Year,UNIT_MEASURE,Spol,Godine,Value
1981,_%,Oba spola,24,1.84
1981,_%,Oba spola,25,1.78
1981,_%,Oba spola,26,1.86
1981,_%,Oba spola,27,1.65
1981,_%,Oba spola,28,1.76
1981,_%,Oba spola,29,1.32
1981,_%,Oba spola,30,1.45
1981,_%,Oba spola,31,1.41
1981,_%,Oba spola,32,1.27
1981,_%,Oba spola,33,1.18
1981,_%,Oba spola,34,1.26
1981,_%,Oba spola,35,0.93
1981,_%,Oba spola,36,0.92
1981,_%,Oba spola,37,0.94
1981,_%,Oba spola,38,1.01
1981,_%,Oba spola,39,1.16
1981,_%,Oba spola,40,1.27
1981,_%,Oba spola,41,1.34
1981,_%,Oba spola,42,1.29
1981,_%,Oba spola,43,1.35
1981,_%,Oba spola,44,1.37
1981,_%,Oba spola,45,1.37
1981,_%,Oba spola,46,1.35
1981,_%,Oba spola,47,1.31
1981,_%,Oba spola,48,1.27
1981,_%,Oba spola,49,1.17
1981,_%,Oba spola,50,1.24
1981,_%,Oba spola,51,1.19
1981,_%,Oba spola,52,1.21
1981,_%,Oba spola,53,1.07
1981,_%,Oba spola,54,0.97
1981,_%,Oba spola,55,0.91
1981,_%,Oba spola,56,0.82
1981,_%,Oba spola,57,0.76
1981,_%,Oba spola,58,0.76
1981,_%,Oba spola,59,0.63
1981,_%,Oba spola,60,0.72
1981,_%,Oba spola,61,0.62
1981,_%,Oba spola,62,0.35
1981,_%,Oba spola,63,0.30
1981,_%,Oba spola,64,0.28
1981,_%,Oba spola,65,0.36
1981,_%,Oba spola,66,0.55
1981,_%,Oba spola,67,0.49
1981,_%,Oba spola,68,0.52
1981,_%,Oba spola,69,0.42
1981,_%,Oba spola,70,0.51
1981,_%,Oba spola,71,0.41
1981,_%,Oba spola,72,0.35
1981,_%,Oba spola,73,0.36
1981,_%,Oba spola,74,0.33
1981,_%,Oba spola,75,0.32
1981,_%,Oba spola,76,0.27
1981,_%,Oba spola,77,0.22
1981,_%,Oba spola,78,0.19
1981,_%,Oba spola,79,0.14
1981,_%,Oba spola,80,0.29
1981,_%,Oba spola,81,0.11
1981,_%,Oba spola,82,0.08
1981,_%,Oba spola,83,0.07
1981,_%,Oba spola,84,0.06
1981,_%,Oba spola,85,0.05
1981,_%,Oba spola,86,0.04
1981,_%,Oba spola,87,0.03
1981,_%,Oba spola,88,0.04
1981,_%,Oba spola,89,0.02
1981,_%,Oba spola,90,0.02
1981,_%,Oba spola,91,0.01
1981,_%,Oba spola,92,0.01
1981,_%,Oba spola,93,0.01
1981,_%,Oba spola,94,0.01
1981,_%,Oba spola,95,0.01
1981,_%,Oba spola,96,0.01
1981,_%,Oba spola,97,0.00
1981,_%,Oba spola,98,0.00
1981,_%,Oba spola,99,0.00
1981,_%,Oba spola,100,0.00
1981,_%,Oba spola,101,0.00
1981,_%,Oba spola,102,0.00
1981,_%,Oba spola,103,0.00
1981,_%,Oba spola,104,0.00
1981,_%,Oba spola,105,0.00
1981,_%,Oba spola,106,0.00
1981,_%,Oba spola,107,0.00
1981,_%,Oba spola,108,0.00
1981,_%,Oba spola,109,0.00
1981,_%,Oba spola,110,0.00
1981,_%,Oba spola,111,0.00
1981,_%,Oba spola,112,0.00
1981,_%,Oba spola,113,0.00
1981,_%,Oba spola,114,0.00
1981,_%,Oba spola,115,0.00
1981,_%,Oba spola,116,0.00
1981,_%,Oba spola,117,0.00
1981,_%,Oba spola,118,0.00
1981,_%,Oba spola,119,0.00
1981,_%,Oba spola,120,0.00
1981,_%,Oba spola,Unknown,0.14
1981,_%,Oba spola,Total,100.00
1991,_%,Oba spola,0,1.52
1991,_%,Oba spola,1,1.53
1991,_%,Oba spola,2,1.55
1991,_%,Oba spola,3,1.61
1991,_%,Oba spola,4,1.58
1991,_%,Oba spola,5,1.61
1991,_%,Oba spola,6,1.63
1991,_%,Oba spola,7,1.63
1991,_%,Oba spola,8,1.64
1991,_%,Oba spola,9,1.63
1991,_%,Oba spola,10,1.62
1991,_%,Oba spola,11,1.62
1991,_%,Oba spola,12,1.58
1991,_%,Oba spola,13,1.62
1991,_%,Oba spola,14,1.65
1991,_%,Oba spola,15,1.66
1991,_%,Oba spola,16,1.63
1991,_%,Oba spola,17,1.62
1991,_%,Oba spola,18,1.67
1991,_%,Oba spola,19,1.69
1991,_%,Oba spola,20,1.58
1991,_%,Oba spola,21,1.62
1991,_%,Oba spola,22,1.62
1991,_%,Oba spola,23,1.67
1991,_%,Oba spola,24,1.71
1991,_%,Oba spola,25,1.71
1991,_%,Oba spola,26,1.67
1991,_%,Oba spola,27,1.67
1991,_%,Oba spola,28,1.69
1991,_%,Oba spola,29,1.74
1991,_%,Oba spola,30,1.73
1991,_%,Oba spola,31,1.66
1991,_%,Oba spola,32,1.71
1991,_%,Oba spola,33,1.59
1991,_%,Oba spola,34,1.59
1991,_%,Oba spola,35,1.57
1991,_%,Oba spola,36,1.66
1991,_%,Oba spola,37,1.46
1991,_%,Oba spola,38,1.60
1991,_%,Oba spola,39,1.22
1991,_%,Oba spola,40,1.33
1991,_%,Oba spola,41,1.31
1991,_%,Oba spola,42,1.15
1991,_%,Oba spola,43,1.07
1991,_%,Oba spola,44,1.15
1991,_%,Oba spola,45,0.83
1991,_%,Oba spola,46,0.83
1991,_%,Oba spola,47,0.85
1991,_%,Oba spola,48,0.90
1991,_%,Oba spola,49,1.04
1991,_%,Oba spola,50,1.15
1991,_%,Oba spola,51,1.19
1991,_%,Oba spola,52,1.14
1991,_%,Oba spola,53,1.20
1991,_%,Oba spola,54,1.19
1991,_%,Oba spola,55,1.20
1991,_%,Oba spola,56,1.18
1991,_%,Oba spola,57,1.14
1991,_%,Oba spola,58,1.08
1991,_%,Oba spola,59,1.03
1991,_%,Oba spola,60,1.07
1991,_%,Oba spola,61,1.01
1991,_%,Oba spola,62,0.99
1991,_%,Oba spola,63,0.88
1991,_%,Oba spola,64,0.79
1991,_%,Oba spola,65,0.72
1991,_%,Oba spola,66,0.64
1991,_%,Oba spola,67,0.59
1991,_%,Oba spola,68,0.56
1991,_%,Oba spola,69,0.49
1991,_%,Oba spola,70,0.50
1991,_%,Oba spola,71,0.44
1991,_%,Oba spola,72,0.23
1991,_%,Oba spola,73,0.19
1991,_%,Oba spola,74,0.17
1991,_%,Oba spola,75,0.20
1991,_%,Oba spola,76,0.30
1991,_%,Oba spola,77,0.26
1991,_%,Oba spola,78,0.26
1991,_%,Oba spola,79,0.21
1991,_%,Oba spola,80,0.22
1991,_%,Oba spola,81,0.17
1991,_%,Oba spola,82,0.13
1991,_%,Oba spola,83,0.12
1991,_%,Oba spola,84,0.10
1991,_%,Oba spola,85,0.09
1991,_%,Oba spola,86,0.07
1991,_%,Oba spola,87,0.05
1991,_%,Oba spola,88,0.04
1991,_%,Oba spola,89,0.03
1991,_%,Oba spola,90,0.03
1991,_%,Oba spola,91,0.02
1991,_%,Oba spola,92,0.01
1991,_%,Oba spola,93,0.01
1991,_%,Oba spola,94,0.00
1991,_%,Oba spola,95,0.00
1991,_%,Oba spola,96,0.00
1991,_%,Oba spola,97,0.00
1991,_%,Oba spola,98,0.00
1991,_%,Oba spola,99,0.00
1991,_%,Oba spola,100,0.00
1991,_%,Oba spola,101,0.00
1991,_%,Oba spola,102,0.00
1991,_%,Oba spola,103,0.00
1991,_%,Oba spola,104,0.00
1991,_%,Oba spola,105,0.00
1991,_%,Oba spola,106,0.00
1991,_%,Oba spola,107,0.00
1991,_%,Oba spola,108,0.00
1991,_%,Oba spola,109,0.00
1991,_%,Oba spola,110,0.00
1991,_%,Oba spola,111,0.00
1991,_%,Oba spola,112,0.00
1991,_%,Oba spola,113,0.00
1991,_%,Oba spola,114,0.00
1991,_%,Oba spola,115,0.00
1991,_%,Oba spola,116,0.00
1991,_%,Oba spola,117,0.00
1991,_%,Oba spola,118,0.00
1991,_%,Oba spola,119,0.00
1991,_%,Oba spola,120,0.00
1991,_%,Oba spola,Unknown,1.70
1991,_%,Oba spola,Total,100.00
2013,_%,Oba spola,0,0.93
2013,_%,Oba spola,1,0.97
2013,_%,Oba spola,2,0.97
2013,_%,Oba spola,3,1.02
2013,_%,Oba spola,4,1.03
2013,_%,Oba spola,5,1.02
2013,_%,Oba spola,6,0.99
2013,_%,Oba spola,7,0.99
2013,_%,Oba spola,8,1.00
2013,_%,Oba spola,9,1.01
2013,_%,Oba spola,10,1.03
2013,_%,Oba spola,11,1.04
2013,_%,Oba spola,12,1.09
2013,_%,Oba spola,13,1.12
2013,_%,Oba spola,14,1.17
2013,_%,Oba spola,15,1.29
2013,_%,Oba spola,16,1.47
2013,_%,Oba spola,17,1.46
2013,_%,Oba spola,18,1.42
2013,_%,Oba spola,19,1.23
2013,_%,Oba spola,20,1.10
2013,_%,Oba spola,21,1.26
2013,_%,Oba spola,22,1.37
2013,_%,Oba spola,23,1.36
2013,_%,Oba spola,24,1.37
2013,_%,Oba spola,25,1.42
2013,_%,Oba spola,26,1.41
2013,_%,Oba spola,27,1.41
2013,_%,Oba spola,28,1.43
2013,_%,Oba spola,29,1.48
2013,_%,Oba spola,30,1.44
2013,_%,Oba spola,31,1.44
2013,_%,Oba spola,32,1.44
2013,_%,Oba spola,33,1.43
2013,_%,Oba spola,34,1.41
2013,_%,Oba spola,35,1.41
2013,_%,Oba spola,36,1.41
2013,_%,Oba spola,37,1.45
2013,_%,Oba spola,38,1.40
2013,_%,Oba spola,39,1.38
2013,_%,Oba spola,40,1.37
2013,_%,Oba spola,41,1.41
2013,_%,Oba spola,42,1.36
2013,_%,Oba spola,43,1.30
2013,_%,Oba spola,44,1.39
2013,_%,Oba spola,45,1.41
2013,_%,Oba spola,46,1.46
2013,_%,Oba spola,47,1.49
2013,_%,Oba spola,48,1.52
2013,_%,Oba spola,49,1.50
2013,_%,Oba spola,50,1.52
2013,_%,Oba spola,51,1.59
2013,_%,Oba spola,52,1.57
2013,_%,Oba spola,53,1.56
2013,_%,Oba spola,54,1.59
2013,_%,Oba spola,55,1.49
2013,_%,Oba spola,56,1.43
2013,_%,Oba spola,57,1.47
2013,_%,Oba spola,58,1.49
2013,_%,Oba spola,59,1.44
2013,_%,Oba spola,60,1.44
2013,_%,Oba spola,61,1.32
2013,_%,Oba spola,62,1.20
2013,_%,Oba spola,63,1.21
2013,_%,Oba spola,64,1.16
2013,_%,Oba spola,65,1.01
2013,_%,Oba spola,66,1.07
2013,_%,Oba spola,67,0.83
2013,_%,Oba spola,68,0.73
2013,_%,Oba spola,69,0.71
2013,_%,Oba spola,70,0.71
2013,_%,Oba spola,71,0.76
2013,_%,Oba spola,72,0.83
2013,_%,Oba spola,73,0.87
2013,_%,Oba spola,74,0.80
2013,_%,Oba spola,75,0.77
2013,_%,Oba spola,76,0.72
2013,_%,Oba spola,77,0.68
2013,_%,Oba spola,78,0.60
2013,_%,Oba spola,79,0.55
2013,_%,Oba spola,80,0.46
2013,_%,Oba spola,81,0.42
2013,_%,Oba spola,82,0.34
2013,_%,Oba spola,83,0.31
2013,_%,Oba spola,84,0.24
2013,_%,Oba spola,85,0.22
2013,_%,Oba spola,86,0.15
2013,_%,Oba spola,87,0.12
2013,_%,Oba spola,88,0.09
2013,_%,Oba spola,89,0.07
2013,_%,Oba spola,90,0.05
2013,_%,Oba spola,91,0.03
2013,_%,Oba spola,92,0.02
2013,_%,Oba spola,93,0.02
2013,_%,Oba spola,94,0.01
2013,_%,Oba spola,95,0.00
2013,_%,Oba spola,96,0.00
2013,_%,Oba spola,97,0.00
2013,_%,Oba spola,98,0.00
2013,_%,Oba spola,99,0.00
2013,_%,Oba spola,100,0.00
2013,_%,Oba spola,101,0.00
2013,_%,Oba spola,102,0.00
2013,_%,Oba spola,103,0.00
2013,_%,Oba spola,104,0.00
2013,_%,Oba spola,105,0.00
2013,_%,Oba spola,106,0.00
2013,_%,Oba spola,107,0.00
2013,_%,Oba spola,108,0.00
2013,_%,Oba spola,109,0.00
2013,_%,Oba spola,110,0.00
2013,_%,Oba spola,111,0.00
2013,_%,Oba spola,112,0.00
2013,_%,Oba spola,113,0.00
2013,_%,Oba spola,114,0.00
2013,_%,Oba spola,115,0.00
2013,_%,Oba spola,116,0.00
2013,_%,Oba spola,117,0.00
2013,_%,Oba spola,118,0.00
2013,_%,Oba spola,119,0.00
2013,_%,Oba spola,120,0.00
2013,_%,Oba spola,Unknown,0.00
2013,_%,Oba spola,Total,100.00
1971,_%,Muškarci,0,1.06
1971,_%,Muškarci,1,1.07
1971,_%,Muškarci,2,1.08
1971,_%,Muškarci,3,1.13
1971,_%,Muškarci,4,1.18
1971,_%,Muškarci,5,1.20
1971,_%,Muškarci,6,1.19
1971,_%,Muškarci,7,1.21
1971,_%,Muškarci,8,1.20
1971,_%,Muškarci,9,1.22
1971,_%,Muškarci,10,1.25
1971,_%,Muškarci,11,1.20
1971,_%,Muškarci,12,1.24
1971,_%,Muškarci,13,1.16
1971,_%,Muškarci,14,1.17
1971,_%,Muškarci,15,1.17
1971,_%,Muškarci,16,1.23
1971,_%,Muškarci,17,1.11
1971,_%,Muškarci,18,1.17
1971,_%,Muškarci,19,0.92
1971,_%,Muškarci,20,1.01
1971,_%,Muškarci,21,0.94
1971,_%,Muškarci,22,0.83
1971,_%,Muškarci,23,0.77
1971,_%,Muškarci,24,0.78
1971,_%,Muškarci,25,0.57
1971,_%,Muškarci,26,0.55
1971,_%,Muškarci,27,0.55
1971,_%,Muškarci,28,0.58
1971,_%,Muškarci,29,0.67
1971,_%,Muškarci,30,0.73
1971,_%,Muškarci,31,0.75
1971,_%,Muškarci,32,0.73
1971,_%,Muškarci,33,0.78
1971,_%,Muškarci,34,0.77
1971,_%,Muškarci,35,0.78
1971,_%,Muškarci,36,0.77
1971,_%,Muškarci,37,0.75
1971,_%,Muškarci,38,0.72
1971,_%,Muškarci,39,0.69
1971,_%,Muškarci,40,0.72
1971,_%,Muškarci,41,0.69
1971,_%,Muškarci,42,0.69
1971,_%,Muškarci,43,0.58
1971,_%,Muškarci,44,0.50
1971,_%,Muškarci,45,0.44
1971,_%,Muškarci,46,0.40
1971,_%,Muškarci,47,0.37
1971,_%,Muškarci,48,0.35
1971,_%,Muškarci,49,0.31
1971,_%,Muškarci,50,0.33
1971,_%,Muškarci,51,0.32
1971,_%,Muškarci,52,0.16
1971,_%,Muškarci,53,0.14
1971,_%,Muškarci,54,0.14
1971,_%,Muškarci,55,0.18
1971,_%,Muškarci,56,0.28
1971,_%,Muškarci,57,0.28
1971,_%,Muškarci,58,0.29
1971,_%,Muškarci,59,0.26
1971,_%,Muškarci,60,0.31
1971,_%,Muškarci,61,0.30
1971,_%,Muškarci,62,0.26
1971,_%,Muškarci,63,0.28
1971,_%,Muškarci,64,0.27
1971,_%,Muškarci,65,0.24
1971,_%,Muškarci,66,0.23
1971,_%,Muškarci,67,0.20
1971,_%,Muškarci,68,0.19
1971,_%,Muškarci,69,0.15
1971,_%,Muškarci,70,0.22
1971,_%,Muškarci,71,0.14
1971,_%,Muškarci,72,0.10
1971,_%,Muškarci,73,0.09
1971,_%,Muškarci,74,0.07
1971,_%,Muškarci,75,0.07
1971,_%,Muškarci,76,0.06
1971,_%,Muškarci,77,0.05
1971,_%,Muškarci,78,0.05
1971,_%,Muškarci,79,0.03
1971,_%,Muškarci,80,0.03
1971,_%,Muškarci,81,0.02
1971,_%,Muškarci,82,0.03
1971,_%,Muškarci,83,0.02
1971,_%,Muškarci,84,0.01
1971,_%,Muškarci,85,0.01
1971,_%,Muškarci,86,0.01
1971,_%,Muškarci,87,0.01
1971,_%,Muškarci,88,0.01
1971,_%,Muškarci,89,0.01
1971,_%,Muškarci,90,0.01
1971,_%,Muškarci,91,0.00
1971,_%,Muškarci,92,0.00
1971,_%,Muškarci,93,0.00
1971,_%,Muškarci,94,0.00
1971,_%,Muškarci,95,0.00
1971,_%,Muškarci,96,0.00
1971,_%,Muškarci,97,0.00
1971,_%,Muškarci,98,0.00
1971,_%,Muškarci,99,0.00
1971,_%,Muškarci,100,0.00
1971,_%,Muškarci,101,0.00
1971,_%,Muškarci,102,0.00
1971,_%,Muškarci,103,0.00
1971,_%,Muškarci,104,0.00
1971,_%,Muškarci,105,0.00
1971,_%,Muškarci,106,0.00
1971,_%,Muškarci,107,0.00
1971,_%,Muškarci,108,0.00
1971,_%,Muškarci,109,0.00
1971,_%,Muškarci,110,0.00
1971,_%,Muškarci,111,0.00
1971,_%,Muškarci,112,0.00
1971,_%,Muškarci,113,0.00
1971,_%,Muškarci,114,0.00
1971,_%,Muškarci,115,0.00
1971,_%,Muškarci,116,0.00
1971,_%,Muškarci,117,0.00
1971,_%,Muškarci,118,0.00
1971,_%,Muškarci,119,0.00
1971,_%,Muškarci,120,0.00
1971,_%,Muškarci,Unknown,0.19
1971,_%,Muškarci,Total,48.97
1981,_%,Muškarci,0,0.93
1981,_%,Muškarci,1,0.91
1981,_%,Muškarci,2,0.87
1981,_%,Muškarci,3,0.89
1981,_%,Muškarci,4,0.92
1981,_%,Muškarci,5,0.93
1981,_%,Muškarci,6,0.92
1981,_%,Muškarci,7,0.92
1981,_%,Muškarci,8,0.96
1981,_%,Muškarci,9,0.97
1981,_%,Muškarci,10,0.93
1981,_%,Muškarci,11,0.98
1981,_%,Muškarci,12,1.00
1981,_%,Muškarci,13,1.04
1981,_%,Muškarci,14,1.09
1981,_%,Muškarci,15,1.11
1981,_%,Muškarci,16,1.10
1981,_%,Muškarci,17,1.13
1981,_%,Muškarci,18,1.12
1981,_%,Muškarci,19,1.14
1981,_%,Muškarci,20,1.15
1981,_%,Muškarci,21,1.07
1981,_%,Muškarci,22,1.07
1981,_%,Muškarci,23,0.97
1981,_%,Muškarci,24,0.96
1981,_%,Muškarci,25,0.93
1981,_%,Muškarci,26,0.97
1981,_%,Muškarci,27,0.86
1981,_%,Muškarci,28,0.89
1981,_%,Muškarci,29,0.67
1981,_%,Muškarci,30,0.72
1981,_%,Muškarci,31,0.69
1981,_%,Muškarci,32,0.61
1981,_%,Muškarci,33,0.57
1981,_%,Muškarci,34,0.60
1981,_%,Muškarci,35,0.44
1981,_%,Muškarci,36,0.43
1981,_%,Muškarci,37,0.44
1981,_%,Muškarci,38,0.47
1981,_%,Muškarci,39,0.54
1981,_%,Muškarci,40,0.60
1981,_%,Muškarci,41,0.62
1981,_%,Muškarci,42,0.61
1981,_%,Muškarci,43,0.64
1981,_%,Muškarci,44,0.65
1981,_%,Muškarci,45,0.66
1981,_%,Muškarci,46,0.65
1981,_%,Muškarci,47,0.63
1981,_%,Muškarci,48,0.61
1981,_%,Muškarci,49,0.58
1981,_%,Muškarci,50,0.61
1981,_%,Muškarci,51,0.59
1981,_%,Muškarci,52,0.59
1981,_%,Muškarci,53,0.50
1981,_%,Muškarci,54,0.43
1981,_%,Muškarci,55,0.38
1981,_%,Muškarci,56,0.34
1981,_%,Muškarci,57,0.31
1981,_%,Muškarci,58,0.29
1981,_%,Muškarci,59,0.26
1981,_%,Muškarci,60,0.28
1981,_%,Muškarci,61,0.26
1981,_%,Muškarci,62,0.13
1981,_%,Muškarci,63,0.12
1981,_%,Muškarci,64,0.11
1981,_%,Muškarci,65,0.14
1981,_%,Muškarci,66,0.22
1981,_%,Muškarci,67,0.21
1981,_%,Muškarci,68,0.21
1981,_%,Muškarci,69,0.19
1981,_%,Muškarci,70,0.21
1981,_%,Muškarci,71,0.19
1981,_%,Muškarci,72,0.16
1981,_%,Muškarci,73,0.17
1981,_%,Muškarci,74,0.15
1981,_%,Muškarci,75,0.13
1981,_%,Muškarci,76,0.12
1981,_%,Muškarci,77,0.09
1981,_%,Muškarci,78,0.08
1981,_%,Muškarci,79,0.06
1981,_%,Muškarci,80,0.11
1981,_%,Muškarci,81,0.05
1981,_%,Muškarci,82,0.03
1981,_%,Muškarci,83,0.03
1981,_%,Muškarci,84,0.02
1981,_%,Muškarci,85,0.02
1981,_%,Muškarci,86,0.01
1981,_%,Muškarci,87,0.01
1981,_%,Muškarci,88,0.01
1981,_%,Muškarci,89,0.01
1981,_%,Muškarci,90,0.01
1981,_%,Muškarci,91,0.00
1981,_%,Muškarci,92,0.00
1981,_%,Muškarci,93,0.00
1981,_%,Muškarci,94,0.00
1981,_%,Muškarci,95,0.00
1981,_%,Muškarci,96,0.00
1981,_%,Muškarci,97,0.00
1981,_%,Muškarci,98,0.00
1981,_%,Muškarci,99,0.00
1981,_%,Muškarci,100,0.00
1981,_%,Muškarci,101,0.00
1981,_%,Muškarci,102,0.00
1981,_%,Muškarci,103,0.00
1981,_%,Muškarci,104,0.00
1981,_%,Muškarci,105,0.00
1981,_%,Muškarci,106,0.00
1981,_%,Muškarci,107,0.00
1981,_%,Muškarci,108,0.00
1981,_%,Muškarci,109,0.00
1981,_%,Muškarci,110,0.00
1981,_%,Muškarci,111,0.00
1981,_%,Muškarci,112,0.00
1981,_%,Muškarci,113,0.00
1981,_%,Muškarci,114,0.00
1981,_%,Muškarci,115,0.00
1981,_%,Muškarci,116,0.00
1981,_%,Muškarci,117,0.00
1981,_%,Muškarci,118,0.00
1981,_%,Muškarci,119,0.00
1981,_%,Muškarci,120,0.00
1981,_%,Muškarci,Unknown,0.07
1981,_%,Muškarci,Total,49.11
1991,_%,Muškarci,0,0.78
1991,_%,Muškarci,1,0.78
1991,_%,Muškarci,2,0.79
1991,_%,Muškarci,3,0.82
1991,_%,Muškarci,4,0.81
1991,_%,Muškarci,5,0.82
1991,_%,Muškarci,6,0.83
1991,_%,Muškarci,7,0.84
1991,_%,Muškarci,8,0.84
1991,_%,Muškarci,9,0.83
1991,_%,Muškarci,10,0.83
1991,_%,Muškarci,11,0.83
1991,_%,Muškarci,12,0.81
1991,_%,Muškarci,13,0.83
1991,_%,Muškarci,14,0.84
1991,_%,Muškarci,15,0.85
1991,_%,Muškarci,16,0.84
1991,_%,Muškarci,17,0.83
1991,_%,Muškarci,18,0.87
1991,_%,Muškarci,19,0.88
1991,_%,Muškarci,20,0.82
1991,_%,Muškarci,21,0.85
1991,_%,Muškarci,22,0.84
1991,_%,Muškarci,23,0.87
1991,_%,Muškarci,24,0.89
1991,_%,Muškarci,25,0.89
1991,_%,Muškarci,26,0.86
1991,_%,Muškarci,27,0.86
1991,_%,Muškarci,28,0.87
1991,_%,Muškarci,29,0.89
1991,_%,Muškarci,30,0.88
1991,_%,Muškarci,31,0.85
1991,_%,Muškarci,32,0.87
1991,_%,Muškarci,33,0.81
1991,_%,Muškarci,34,0.81
1991,_%,Muškarci,35,0.80
1991,_%,Muškarci,36,0.85
1991,_%,Muškarci,37,0.75
1991,_%,Muškarci,38,0.80
1991,_%,Muškarci,39,0.62
1991,_%,Muškarci,40,0.66
1991,_%,Muškarci,41,0.64
1991,_%,Muškarci,42,0.55
1991,_%,Muškarci,43,0.51
1991,_%,Muškarci,44,0.55
1991,_%,Muškarci,45,0.40
1991,_%,Muškarci,46,0.39
1991,_%,Muškarci,47,0.40
1991,_%,Muškarci,48,0.42
1991,_%,Muškarci,49,0.48
1991,_%,Muškarci,50,0.54
1991,_%,Muškarci,51,0.56
1991,_%,Muškarci,52,0.53
1991,_%,Muškarci,53,0.56
1991,_%,Muškarci,54,0.56
1991,_%,Muškarci,55,0.57
1991,_%,Muškarci,56,0.56
1991,_%,Muškarci,57,0.54
1991,_%,Muškarci,58,0.51
1991,_%,Muškarci,59,0.50
1991,_%,Muškarci,60,0.51
1991,_%,Muškarci,61,0.48
1991,_%,Muškarci,62,0.47
1991,_%,Muškarci,63,0.40
1991,_%,Muškarci,64,0.34
1991,_%,Muškarci,65,0.29
1991,_%,Muškarci,66,0.25
1991,_%,Muškarci,67,0.23
1991,_%,Muškarci,68,0.21
1991,_%,Muškarci,69,0.18
1991,_%,Muškarci,70,0.18
1991,_%,Muškarci,71,0.17
1991,_%,Muškarci,72,0.08
1991,_%,Muškarci,73,0.07
1991,_%,Muškarci,74,0.06
1991,_%,Muškarci,75,0.07
1991,_%,Muškarci,76,0.11
1991,_%,Muškarci,77,0.10
1991,_%,Muškarci,78,0.09
1991,_%,Muškarci,79,0.08
1991,_%,Muškarci,80,0.08
1991,_%,Muškarci,81,0.07
1991,_%,Muškarci,82,0.06
1991,_%,Muškarci,83,0.05
1991,_%,Muškarci,84,0.04
1991,_%,Muškarci,85,0.03
1991,_%,Muškarci,86,0.03
1991,_%,Muškarci,87,0.02
1991,_%,Muškarci,88,0.02
1991,_%,Muškarci,89,0.01
1991,_%,Muškarci,90,0.01
1991,_%,Muškarci,91,0.01
1991,_%,Muškarci,92,0.00
1991,_%,Muškarci,93,0.00
1991,_%,Muškarci,94,0.00
1991,_%,Muškarci,95,0.00
1991,_%,Muškarci,96,0.00
1991,_%,Muškarci,97,0.00
1991,_%,Muškarci,98,0.00
1991,_%,Muškarci,99,0.00
1991,_%,Muškarci,100,0.00
1991,_%,Muškarci,101,0.00
1991,_%,Muškarci,102,0.00
1991,_%,Muškarci,103,0.00
1991,_%,Muškarci,104,0.00
1991,_%,Muškarci,105,0.00
1991,_%,Muškarci,106,0.00
1991,_%,Muškarci,107,0.00
1991,_%,Muškarci,108,0.00
1991,_%,Muškarci,109,0.00
1991,_%,Muškarci,110,0.00
1991,_%,Muškarci,111,0.00
1991,_%,Muškarci,112,0.00
1991,_%,Muškarci,113,0.00
1991,_%,Muškarci,114,0.00
1991,_%,Muškarci,115,0.00
1991,_%,Muškarci,116,0.00
1991,_%,Muškarci,117,0.00
1991,_%,Muškarci,118,0.00
1991,_%,Muškarci,119,0.00
1991,_%,Muškarci,120,0.00
1991,_%,Muškarci,Unknown,0.80
1991,_%,Muškarci,Total,49.29
2013,_%,Muškarci,0,0.48
2013,_%,Muškarci,1,0.50
2013,_%,Muškarci,2,0.50
2013,_%,Muškarci,3,0.52
2013,_%,Muškarci,4,0.53
2013,_%,Muškarci,5,0.53
2013,_%,Muškarci,6,0.51
2013,_%,Muškarci,7,0.51
2013,_%,Muškarci,8,0.52
2013,_%,Muškarci,9,0.52
2013,_%,Muškarci,10,0.53
2013,_%,Muškarci,11,0.54
2013,_%,Muškarci,12,0.56
2013,_%,Muškarci,13,0.57
2013,_%,Muškarci,14,0.59
2013,_%,Muškarci,15,0.66
2013,_%,Muškarci,16,0.76
2013,_%,Muškarci,17,0.75
2013,_%,Muškarci,18,0.73
2013,_%,Muškarci,19,0.64
2013,_%,Muškarci,20,0.57
2013,_%,Muškarci,21,0.64
2013,_%,Muškarci,22,0.71
2013,_%,Muškarci,23,0.70
2013,_%,Muškarci,24,0.70
2013,_%,Muškarci,25,0.73
2013,_%,Muškarci,26,0.73
2013,_%,Muškarci,27,0.72
2013,_%,Muškarci,28,0.74
2013,_%,Muškarci,29,0.75
2013,_%,Muškarci,30,0.73
2013,_%,Muškarci,31,0.74
2013,_%,Muškarci,32,0.74
2013,_%,Muškarci,33,0.72
2013,_%,Muškarci,34,0.71
2013,_%,Muškarci,35,0.72
2013,_%,Muškarci,36,0.72
2013,_%,Muškarci,37,0.74
2013,_%,Muškarci,38,0.71
2013,_%,Muškarci,39,0.70
2013,_%,Muškarci,40,0.69
2013,_%,Muškarci,41,0.71
2013,_%,Muškarci,42,0.69
2013,_%,Muškarci,43,0.66
2013,_%,Muškarci,44,0.70
2013,_%,Muškarci,45,0.70
2013,_%,Muškarci,46,0.73
2013,_%,Muškarci,47,0.74
2013,_%,Muškarci,48,0.75
2013,_%,Muškarci,49,0.75
2013,_%,Muškarci,50,0.75
2013,_%,Muškarci,51,0.78
2013,_%,Muškarci,52,0.78
2013,_%,Muškarci,53,0.76
2013,_%,Muškarci,54,0.78
2013,_%,Muškarci,55,0.72
2013,_%,Muškarci,56,0.70
2013,_%,Muškarci,57,0.72
2013,_%,Muškarci,58,0.72
2013,_%,Muškarci,59,0.70
2013,_%,Muškarci,60,0.69
