Year,UNIT_MEASURE,Године,Пол,Value
2040,Број,99,Оба пола,848.77
2040,Број,100,Оба пола,650.58
2040,Број,101,Оба пола,422.19
2040,Број,102,Оба пола,273.06
2040,Број,103,Оба пола,169.1
2040,Број,104,Оба пола,100.44
2040,Број,105,Оба пола,56.81
2040,Број,106,Оба пола,30.63
2040,Број,107,Оба пола,15.83
2040,Број,108,Оба пола,7.67
2040,Број,109,Оба пола,3.38
2040,Број,110,Оба пола,1.74
2040,Број,111,Оба пола,0.68
2040,Број,112,Оба пола,0.31
2040,Број,113,Оба пола,0.1
2040,Број,114,Оба пола,0.04
2040,Број,115,Оба пола,0.01
2040,Број,116,Оба пола,0.01
2040,Број,117,Оба пола,0.0
2040,Број,118,Оба пола,0.0
2040,Број,119,Оба пола,0.0
2040,Број,120+,Оба пола,0.0
2040,_%,Total,Оба пола,100.0
2040,_%,0,Оба пола,0.66
2040,_%,1,Оба пола,0.66
2040,_%,2,Оба пола,0.67
2040,_%,3,Оба пола,0.68
2040,_%,4,Оба пола,0.69
2040,_%,5,Оба пола,0.7
2040,_%,6,Оба пола,0.72
2040,_%,7,Оба пола,0.73
2040,_%,8,Оба пола,0.75
2040,_%,9,Оба пола,0.77
2040,_%,10,Оба пола,0.79
2040,_%,11,Оба пола,0.81
2040,_%,12,Оба пола,0.83
2040,_%,13,Оба пола,0.85
2040,_%,14,Оба пола,0.87
2040,_%,15,Оба пола,0.89
2040,_%,16,Оба пола,0.9
2040,_%,17,Оба пола,0.92
2040,_%,18,Оба пола,0.93
2040,_%,19,Оба пола,0.93
2040,_%,20,Оба пола,0.93
2040,_%,21,Оба пола,0.92
2040,_%,22,Оба пола,0.88
2040,_%,23,Оба пола,0.89
2040,_%,24,Оба пола,0.87
2040,_%,25,Оба пола,0.84
2040,_%,26,Оба пола,0.84
2040,_%,27,Оба пола,0.82
2040,_%,28,Оба пола,0.92
2040,_%,29,Оба пола,0.89
2040,_%,30,Оба пола,0.91
2040,_%,31,Оба пола,0.93
2040,_%,32,Оба пола,0.92
2040,_%,33,Оба пола,0.88
2040,_%,34,Оба пола,0.87
2040,_%,35,Оба пола,0.88
2040,_%,36,Оба пола,0.87
2040,_%,37,Оба пола,0.89
2040,_%,38,Оба пола,0.89
2040,_%,39,Оба пола,0.93
2040,_%,40,Оба пола,0.96
2040,_%,41,Оба пола,0.98
2040,_%,42,Оба пола,1.09
2040,_%,43,Оба пола,1.22
2040,_%,44,Оба пола,1.3
2040,_%,45,Оба пола,1.34
2040,_%,46,Оба пола,1.17
2040,_%,47,Оба пола,1.02
2040,_%,48,Оба пола,1.21
2040,_%,49,Оба пола,1.37
2040,_%,50,Оба пола,1.36
2040,_%,51,Оба пола,1.37
2040,_%,52,Оба пола,1.45
2040,_%,53,Оба пола,1.46
2040,_%,54,Оба пола,1.47
2040,_%,55,Оба пола,1.52
2040,_%,56,Оба пола,1.56
2040,_%,57,Оба пола,1.55
2040,_%,58,Оба пола,1.58
2040,_%,59,Оба пола,1.58
2040,_%,60,Оба пола,1.58
2040,_%,61,Оба пола,1.57
2040,_%,62,Оба пола,1.58
2040,_%,63,Оба пола,1.57
2040,_%,64,Оба пола,1.64
2040,_%,65,Оба пола,1.59
2040,_%,66,Оба пола,1.56
2040,_%,67,Оба пола,1.54
2040,_%,68,Оба пола,1.56
2040,_%,69,Оба пола,1.54
2040,_%,70,Оба пола,1.42
2040,_%,71,Оба пола,1.5
2040,_%,72,Оба пола,1.48
2040,_%,73,Оба пола,1.48
2040,_%,74,Оба пола,1.5
2040,_%,75,Оба пола,1.5
2040,_%,76,Оба пола,1.41
2040,_%,77,Оба пола,1.38
2040,_%,78,Оба пола,1.36
2040,_%,79,Оба пола,1.3
2040,_%,80,Оба пола,1.24
2040,_%,81,Оба пола,1.13
2040,_%,82,Оба пола,1.08
2040,_%,83,Оба пола,0.91
2040,_%,84,Оба пола,0.89
2040,_%,85,Оба пола,0.79
2040,_%,86,Оба пола,0.74
2040,_%,87,Оба пола,0.62
2040,_%,88,Оба пола,0.55
2040,_%,89,Оба пола,0.4
2040,_%,90,Оба пола,0.37
2040,_%,91,Оба пола,0.31
2040,_%,92,Оба пола,0.23
2040,_%,93,Оба пола,0.19
2040,_%,94,Оба пола,0.14
2040,_%,95,Оба пола,0.09
2040,_%,96,Оба пола,0.06
2040,_%,97,Оба пола,0.05
2040,_%,98,Оба пола,0.04
2040,_%,99,Оба пола,0.03
2040,_%,100,Оба пола,0.02
2040,_%,101,Оба пола,0.02
2040,_%,102,Оба пола,0.01
2040,_%,103,Оба пола,0.01
2040,_%,104,Оба пола,0.0
2040,_%,105,Оба пола,0.0
2040,_%,106,Оба пола,0.0
2040,_%,107,Оба пола,0.0
2040,_%,108,Оба пола,0.0
2040,_%,109,Оба пола,0.0
2040,_%,110,Оба пола,0.0
2040,_%,111,Оба пола,0.0
2040,_%,112,Оба пола,0.0
2040,_%,113,Оба пола,0.0
2040,_%,114,Оба пола,0.0
2040,_%,115,Оба пола,0.0
2040,_%,116,Оба пола,0.0
2040,_%,117,Оба пола,0.0
2040,_%,118,Оба пола,0.0
2040,_%,119,Оба пола,0.0
2040,_%,120+,Оба пола,0.0
2045,Број,Total,Оба пола,2518462.83
2045,Број,0,Оба пола,16291.55
2045,Број,1,Оба пола,16412.33
2045,Број,2,Оба пола,16572.74
2045,Број,3,Оба пола,16767.95
2045,Број,4,Оба пола,16997.46
2045,Број,5,Оба пола,17257.27
2045,Број,6,Оба пола,17525.33
2045,Број,7,Оба пола,17821.37
2045,Број,8,Оба пола,18144.02
2045,Број,9,Оба пола,18492.15
2045,Број,10,Оба пола,18862.68
2045,Број,11,Оба пола,19256.47
2045,Број,12,Оба пола,19677.31
2045,Број,13,Оба пола,20125.12
2045,Број,14,Оба пола,20599.18
2045,Број,15,Оба пола,21094.93
2045,Број,16,Оба пола,21520.59
2045,Број,17,Оба пола,21879.88
2045,Број,18,Оба пола,22139.65
2045,Број,19,Оба пола,22282.61
2045,Број,20,Оба пола,22312.94
2045,Број,21,Оба пола,22259.47
2045,Број,22,Оба пола,22158.03
2045,Број,23,Оба пола,22030.04
2045,Број,24,Оба пола,21885.01
2045,Број,25,Оба пола,21725.16
2045,Број,26,Оба пола,21722.77
2045,Број,27,Оба пола,20763.62
2045,Број,28,Оба пола,21210.94
2045,Број,29,Оба пола,21026.64
2045,Број,30,Оба пола,20523.05
2045,Број,31,Оба пола,20821.26
2045,Број,32,Оба пола,20479.19
2045,Број,33,Оба пола,23190.88
2045,Број,34,Оба пола,22347.07
2045,Број,35,Оба пола,23139.85
2045,Број,36,Оба пола,23628.47
2045,Број,37,Оба пола,23494.37
2045,Број,38,Оба пола,22505.52
2045,Број,39,Оба пола,22477.46
2045,Број,40,Оба пола,22836.11
2045,Број,41,Оба пола,22641.48
2045,Број,42,Оба пола,23150.02
2045,Број,43,Оба пола,23324.01
2045,Број,44,Оба пола,24282.82
2045,Број,45,Оба пола,25020.76
2045,Број,46,Оба пола,25701.47
2045,Број,47,Оба пола,28473.32
2045,Број,48,Оба пола,31855.46
2045,Број,49,Оба пола,33927.34
2045,Број,50,Оба пола,35120.72
2045,Број,51,Оба пола,31011.82
2045,Број,52,Оба пола,27001.12
2045,Број,53,Оба пола,31947.82
2045,Број,54,Оба пола,36170.93
2045,Број,55,Оба пола,36021.2
2045,Број,56,Оба пола,36269.78
2045,Број,57,Оба пола,38605.66
2045,Број,58,Оба пола,38837.81
2045,Број,59,Оба пола,39060.41
2045,Број,60,Оба пола,40244.17
2045,Број,61,Оба пола,41388.78
2045,Број,62,Оба пола,41161.35
2045,Број,63,Оба пола,41842.62
2045,Број,64,Оба пола,41662.45
2045,Број,65,Оба пола,41658.73
2045,Број,66,Оба пола,41150.8
2045,Број,67,Оба пола,41133.91
2045,Број,68,Оба пола,40855.65
2045,Број,69,Оба пола,42254.6
2045,Број,70,Оба пола,40637.26
2045,Број,71,Оба пола,39545.27
2045,Број,72,Оба пола,38616.24
2045,Број,73,Оба пола,38819.68
2045,Број,74,Оба пола,37755.21
2045,Број,75,Оба пола,34399.75
2045,Број,76,Оба пола,35912.16
2045,Број,77,Оба пола,34977.21
2045,Број,78,Оба пола,34418.84
2045,Број,79,Оба пола,34164.46
2045,Број,80,Оба пола,33524.74
2045,Број,81,Оба пола,30977.66
2045,Број,82,Оба пола,29637.53
2045,Број,83,Оба пола,28473.11
2045,Број,84,Оба пола,26443.94
2045,Број,85,Оба пола,24394.28
2045,Број,86,Оба пола,21552.39
2045,Број,87,Оба пола,19740.43
2045,Број,88,Оба пола,16070.62
2045,Број,89,Оба пола,14889.0
2045,Број,90,Оба пола,12661.32
2045,Број,91,Оба пола,11167.07
2045,Број,92,Оба пола,8818.35
2045,Број,93,Оба пола,7444.49
2045,Број,94,Оба пола,4930.11
2045,Број,95,Оба пола,4248.15
2045,Број,96,Оба пола,3274.71
2045,Број,97,Оба пола,2239.23
2045,Број,98,Оба пола,1664.83
2045,Број,99,Оба пола,1111.08
2045,Број,100,Оба пола,642.01
2045,Број,101,Оба пола,427.56
2045,Број,102,Оба пола,295.37
2045,Број,103,Оба пола,203.59
2045,Број,104,Оба пола,142.5
2045,Број,105,Оба пола,95.22
2045,Број,106,Оба пола,53.3
2045,Број,107,Оба пола,29.36
2045,Број,108,Оба пола,15.34
2045,Број,109,Оба пола,7.62
2045,Број,110,Оба пола,3.59
2045,Број,111,Оба пола,1.62
2045,Број,112,Оба пола,0.7
2045,Број,113,Оба пола,0.29
2045,Број,114,Оба пола,0.11
2045,Број,115,Оба пола,0.05
2045,Број,116,Оба пола,0.02
2045,Број,117,Оба пола,0.01
2045,Број,118,Оба пола,0.0
2045,Број,119,Оба пола,0.0
2045,Број,120+,Оба пола,0.0
2045,_%,Total,Оба пола,100.0
2045,_%,0,Оба пола,0.65
2045,_%,1,Оба пола,0.65
2045,_%,2,Оба пола,0.66
2045,_%,3,Оба пола,0.67
2045,_%,4,Оба пола,0.67
2045,_%,5,Оба пола,0.69
2045,_%,6,Оба пола,0.7
2045,_%,7,Оба пола,0.71
2045,_%,8,Оба пола,0.72
2045,_%,9,Оба пола,0.73
2045,_%,10,Оба пола,0.75
2045,_%,11,Оба пола,0.76
2045,_%,12,Оба пола,0.78
2045,_%,13,Оба пола,0.8
2045,_%,14,Оба пола,0.82
2045,_%,15,Оба пола,0.84
2045,_%,16,Оба пола,0.85
2045,_%,17,Оба пола,0.87
2045,_%,18,Оба пола,0.88
2045,_%,19,Оба пола,0.88
2045,_%,20,Оба пола,0.89
2045,_%,21,Оба пола,0.88
2045,_%,22,Оба пола,0.88
2045,_%,23,Оба пола,0.87
2045,_%,24,Оба пола,0.87
2045,_%,25,Оба пола,0.86
2045,_%,26,Оба пола,0.86
2045,_%,27,Оба пола,0.82
2045,_%,28,Оба пола,0.84
2045,_%,29,Оба пола,0.83
2045,_%,30,Оба пола,0.81
2045,_%,31,Оба пола,0.83
2045,_%,32,Оба пола,0.81
2045,_%,33,Оба пола,0.92
2045,_%,34,Оба пола,0.89
2045,_%,35,Оба пола,0.92
2045,_%,36,Оба пола,0.94
2045,_%,37,Оба пола,0.93
2045,_%,38,Оба пола,0.89
2045,_%,39,Оба пола,0.89
2045,_%,40,Оба пола,0.91
2045,_%,41,Оба пола,0.9
2045,_%,42,Оба пола,0.92
2045,_%,43,Оба пола,0.93
2045,_%,44,Оба пола,0.96
2045,_%,45,Оба пола,0.99
2045,_%,46,Оба пола,1.02
2045,_%,47,Оба пола,1.13
2045,_%,48,Оба пола,1.26
2045,_%,49,Оба пола,1.35
2045,_%,50,Оба пола,1.39
2045,_%,51,Оба пола,1.23
2045,_%,52,Оба пола,1.07
2045,_%,53,Оба пола,1.27
2045,_%,54,Оба пола,1.44
2045,_%,55,Оба пола,1.43
2045,_%,56,Оба пола,1.44
2045,_%,57,Оба пола,1.53
2045,_%,58,Оба пола,1.54
2045,_%,59,Оба пола,1.55
2045,_%,60,Оба пола,1.6
2045,_%,61,Оба пола,1.64
2045,_%,62,Оба пола,1.63
2045,_%,63,Оба пола,1.66
2045,_%,64,Оба пола,1.65
2045,_%,65,Оба пола,1.65
2045,_%,66,Оба пола,1.63
2045,_%,67,Оба пола,1.63
2045,_%,68,Оба пола,1.62
2045,_%,69,Оба пола,1.68
2045,_%,70,Оба пола,1.61
2045,_%,71,Оба пола,1.57
2045,_%,72,Оба пола,1.53
2045,_%,73,Оба пола,1.54
2045,_%,74,Оба пола,1.5
2045,_%,75,Оба пола,1.37
2045,_%,76,Оба пола,1.43
2045,_%,77,Оба пола,1.39
2045,_%,78,Оба пола,1.37
2045,_%,79,Оба пола,1.36
2045,_%,80,Оба пола,1.33
2045,_%,81,Оба пола,1.23
2045,_%,82,Оба пола,1.18
2045,_%,83,Оба пола,1.13
2045,_%,84,Оба пола,1.05
2045,_%,85,Оба пола,0.97
2045,_%,86,Оба пола,0.86
2045,_%,87,Оба пола,0.78
2045,_%,88,Оба пола,0.64
2045,_%,89,Оба пола,0.59
2045,_%,90,Оба пола,0.5
2045,_%,91,Оба пола,0.44
2045,_%,92,Оба пола,0.35
2045,_%,93,Оба пола,0.3
2045,_%,94,Оба пола,0.2
2045,_%,95,Оба пола,0.17
2045,_%,96,Оба пола,0.13
2045,_%,97,Оба пола,0.09
2045,_%,98,Оба пола,0.07
2045,_%,99,Оба пола,0.04
2045,_%,100,Оба пола,0.03
2045,_%,101,Оба пола,0.02
2045,_%,102,Оба пола,0.01
2045,_%,103,Оба пола,0.01
2045,_%,104,Оба пола,0.01
2045,_%,105,Оба пола,0.0
2045,_%,106,Оба пола,0.0
2045,_%,107,Оба пола,0.0
2045,_%,108,Оба пола,0.0
2045,_%,109,Оба пола,0.0
2045,_%,110,Оба пола,0.0
2045,_%,111,Оба пола,0.0
2045,_%,112,Оба пола,0.0
2045,_%,113,Оба пола,0.0
2045,_%,114,Оба пола,0.0
2045,_%,115,Оба пола,0.0
2045,_%,116,Оба пола,0.0
2045,_%,117,Оба пола,0.0
2045,_%,118,Оба пола,0.0
2045,_%,119,Оба пола,0.0
2045,_%,120+,Оба пола,0.0
2050,Број,Total,Оба пола,2318700.67
2050,Број,0,Оба пола,14805.41
2050,Број,1,Оба пола,14921.28
2050,Број,2,Оба пола,15071.4
2050,Број,3,Оба пола,15252.89
2050,Број,4,Оба пола,15463.96
2050,Број,5,Оба пола,15698.94
2050,Број,6,Оба пола,15951.33
2050,Број,7,Оба пола,16213.94
2050,Број,8,Оба пола,16481.75
2050,Број,9,Оба пола,16753.49
2050,Број,10,Оба пола,17030.37
2050,Број,11,Оба пола,17297.93
2050,Број,12,Оба пола,17584.11
2050,Број,13,Оба пола,17891.94
2050,Број,14,Оба пола,18222.19
2050,Број,15,Оба пола,18567.69
2050,Број,16,Оба пола,18899.94
2050,Број,17,Оба пола,19183.87
2050,Број,18,Оба пола,19395.95
2050,Број,19,Оба пола,19524.66
2050,Број,20,Оба пола,19577.01
2050,Број,21,Оба пола,19522.84
2050,Број,22,Оба пола,19446.54
2050,Број,23,Оба пола,19368.91
2050,Број,24,Оба пола,19301.65
2050,Број,25,Оба пола,19255.56
2050,Број,26,Оба пола,19240.99
2050,Број,27,Оба пола,19257.94
2050,Број,28,Оба пола,19301.44
2050,Број,29,Оба пола,19369.33
2050,Број,30,Оба пола,19440.21
2050,Број,31,Оба пола,19689.73
2050,Број,32,Оба пола,18974.59
2050,Број,33,Оба пола,19593.39
2050,Број,34,Оба пола,19558.95
2050,Број,35,Оба пола,19195.65
2050,Број,36,Оба пола,19594.49
2050,Број,37,Оба пола,19282.28
2050,Број,38,Оба пола,21965.93
2050,Број,39,Оба пола,21157.8
2050,Број,40,Оба пола,21993.0
2050,Број,41,Оба пола,22511.24
2050,Број,42,Оба пола,22458.01
2050,Број,43,Оба пола,21576.2
2050,Број,44,Оба пола,21620.66
2050,Број,45,Оба пола,22025.3
2050,Број,46,Оба пола,21875.9
2050,Број,47,Оба пола,22419.55
2050,Број,48,Оба пола,22627.56
2050,Број,49,Оба пола,23606.22
2050,Број,50,Оба пола,24367.81
2050,Број,51,Оба пола,25056.67
2050,Број,52,Оба пола,27758.14
2050,Број,53,Оба пола,31040.2
2050,Број,54,Оба пола,33059.83
2050,Број,55,Оба пола,34288.35
2050,Број,56,Оба пола,30370.93
2050,Број,57,Оба пола,26523.49
2050,Број,58,Оба пола,31351.64
2050,Број,59,Оба пола,35435.54
2050,Број,60,Оба пола,35284.32
2050,Број,61,Оба пола,35529.21
2050,Број,62,Оба пола,37764.09
2050,Број,63,Оба пола,37936.91
2050,Број,64,Оба пола,38082.07
2050,Број,65,Оба пола,39107.12
2050,Број,66,Оба пола,40051.82
2050,Број,67,Оба пола,39643.79
2050,Број,68,Оба пола,40064.37
2050,Број,69,Оба пола,39637.46
2050,Број,70,Оба пола,39354.75
2050,Број,71,Оба пола,38575.77
2050,Број,72,Оба пола,38219.92
2050,Број,73,Оба пола,37599.3
2050,Број,74,Оба пола,38471.24
2050,Број,75,Оба пола,36572.93
2050,Број,76,Оба пола,35156.88
2050,Број,77,Оба пола,33881.1
2050,Број,78,Оба пола,33569.66
2050,Број,79,Оба пола,32137.9
2050,Број,80,Оба пола,28780.94
2050,Број,81,Оба пола,29455.6
2050,Број,82,Оба пола,28071.81
2050,Број,83,Оба пола,26951.44
2050,Број,84,Оба пола,26054.03
2050,Број,85,Оба пола,24828.47
2050,Број,86,Оба пола,22215.39
2050,Број,87,Оба пола,20524.29
2050,Број,88,Оба пола,18981.14
2050,Број,89,Оба пола,16898.6
2050,Број,90,Оба пола,14888.44
2050,Број,91,Оба пола,12502.86
2050,Број,92,Оба пола,10841.81
2050,Број,93,Оба пола,8296.79
2050,Број,94,Оба пола,7188.16
2050,Број,95,Оба пола,5673.25
2050,Број,96,Оба пола,4639.07
2050,Број,97,Оба пола,3380.88
2050,Број,98,Оба пола,2623.48
2050,Број,99,Оба пола,1585.24
2050,Број,100,Оба пола,1240.79
2050,Број,101,Оба пола,859.18
2050,Број,102,Оба пола,522.36
2050,Број,103,Оба пола,343.46
2050,Број,104,Оба пола,201.4
2050,Број,105,Оба пола,101.43
2050,Број,106,Оба пола,58.19
2050,Број,107,Оба пола,34.12
2050,Број,108,Оба пола,19.76
2050,Број,109,Оба пола,11.5
2050,Број,110,Оба пола,6.36
2050,Број,111,Оба пола,2.95
2050,Број,112,Оба пола,1.36
2050,Број,113,Оба пола,0.6
2050,Број,114,Оба пола,0.25
2050,Број,115,Оба пола,0.1
2050,Број,116,Оба пола,0.04
2050,Број,117,Оба пола,0.01
2050,Број,118,Оба пола,0.01
2050,Број,119,Оба пола,0.0
2050,Број,120+,Оба пола,0.0
2050,_%,Total,Оба пола,100.0
2050,_%,0,Оба пола,0.64
2050,_%,1,Оба пола,0.64
2050,_%,2,Оба пола,0.65
2050,_%,3,Оба пола,0.66
2050,_%,4,Оба пола,0.67
2050,_%,5,Оба пола,0.68
2050,_%,6,Оба пола,0.69
2050,_%,7,Оба пола,0.7
2050,_%,8,Оба пола,0.71
2050,_%,9,Оба пола,0.72
2050,_%,10,Оба пола,0.73
2050,_%,11,Оба пола,0.75
2050,_%,12,Оба пола,0.76
2050,_%,13,Оба пола,0.77
2050,_%,14,Оба пола,0.79
2050,_%,15,Оба пола,0.8
2050,_%,16,Оба пола,0.82
2050,_%,17,Оба пола,0.83
2050,_%,18,Оба пола,0.84
2050,_%,19,Оба пола,0.84
2050,_%,20,Оба пола,0.84
2050,_%,21,Оба пола,0.84
2050,_%,22,Оба пола,0.84
2050,_%,23,Оба пола,0.84
2050,_%,24,Оба пола,0.83
2050,_%,25,Оба пола,0.83
2050,_%,26,Оба пола,0.83
2050,_%,27,Оба пола,0.83
2050,_%,28,Оба пола,0.83
2050,_%,29,Оба пола,0.84
2050,_%,30,Оба пола,0.84
2050,_%,31,Оба пола,0.85
2050,_%,32,Оба пола,0.82
2050,_%,33,Оба пола,0.85
2050,_%,34,Оба пола,0.84
2050,_%,35,Оба пола,0.83
2050,_%,36,Оба пола,0.85
2050,_%,37,Оба пола,0.83
2050,_%,38,Оба пола,0.95
2050,_%,39,Оба пола,0.91
2050,_%,40,Оба пола,0.95
2050,_%,41,Оба пола,0.97
2050,_%,42,Оба пола,0.97
2050,_%,43,Оба пола,0.93
2050,_%,44,Оба пола,0.93
2050,_%,45,Оба пола,0.95
2050,_%,46,Оба пола,0.94
2050,_%,47,Оба пола,0.97
2050,_%,48,Оба пола,0.98
2050,_%,49,Оба пола,1.02
2050,_%,50,Оба пола,1.05
2050,_%,51,Оба пола,1.08
2050,_%,52,Оба пола,1.2
2050,_%,53,Оба пола,1.34
2050,_%,54,Оба пола,1.43
2050,_%,55,Оба пола,1.48
2050,_%,56,Оба пола,1.31
2050,_%,57,Оба пола,1.14
2050,_%,58,Оба пола,1.35
2050,_%,59,Оба пола,1.53
2050,_%,60,Оба пола,1.52
2050,_%,61,Оба пола,1.53
2050,_%,62,Оба пола,1.63
2050,_%,63,Оба пола,1.64
2050,_%,64,Оба пола,1.64
2050,_%,65,Оба пола,1.69
2050,_%,66,Оба пола,1.73
2050,_%,67,Оба пола,1.71
2050,_%,68,Оба пола,1.73
2050,_%,69,Оба пола,1.71
2050,_%,70,Оба пола,1.7
2050,_%,71,Оба пола,1.66
2050,_%,72,Оба пола,1.65
2050,_%,73,Оба пола,1.62
2050,_%,74,Оба пола,1.66
2050,_%,75,Оба пола,1.58
2050,_%,76,Оба пола,1.52
2050,_%,77,Оба пола,1.46
2050,_%,78,Оба пола,1.45
2050,_%,79,Оба пола,1.39
2050,_%,80,Оба пола,1.24
2050,_%,81,Оба пола,1.27
2050,_%,82,Оба пола,1.21
2050,_%,83,Оба пола,1.16
2050,_%,84,Оба пола,1.12
2050,_%,85,Оба пола,1.07
2050,_%,86,Оба пола,0.96
2050,_%,87,Оба пола,0.89
2050,_%,88,Оба пола,0.82
2050,_%,89,Оба пола,0.73
2050,_%,90,Оба пола,0.64
2050,_%,91,Оба пола,0.54
2050,_%,92,Оба пола,0.47
2050,_%,93,Оба пола,0.36
2050,_%,94,Оба пола,0.31
2050,_%,95,Оба пола,0.24
2050,_%,96,Оба пола,0.2
2050,_%,97,Оба пола,0.15
2050,_%,98,Оба пола,0.11
2050,_%,99,Оба пола,0.07
2050,_%,100,Оба пола,0.05
2050,_%,101,Оба пола,0.04
2050,_%,102,Оба пола,0.02
2050,_%,103,Оба пола,0.01
2050,_%,104,Оба пола,0.01
2050,_%,105,Оба пола,0.0
2050,_%,106,Оба пола,0.0
2050,_%,107,Оба пола,0.0
2050,_%,108,Оба пола,0.0
2050,_%,109,Оба пола,0.0
2050,_%,110,Оба пола,0.0
2050,_%,111,Оба пола,0.0
2050,_%,112,Оба пола,0.0
2050,_%,113,Оба пола,0.0
2050,_%,114,Оба пола,0.0
2050,_%,115,Оба пола,0.0
2050,_%,116,Оба пола,0.0
2050,_%,117,Оба пола,0.0
2050,_%,118,Оба пола,0.0
2050,_%,119,Оба пола,0.0
2050,_%,120+,Оба пола,0.0
2055,Број,Total,Оба пола,2123402.2
2055,Број,0,Оба пола,13378.09
2055,Број,1,Оба пола,13502.13
2055,Број,2,Оба пола,13655.56
2055,Број,3,Оба пола,13835.44
2055,Број,4,Оба пола,14039.33
2055,Број,5,Оба пола,14262.36
2055,Број,6,Оба пола,14495.94
2055,Број,7,Оба пола,14737.71
2055,Број,8,Оба пола,14984.3
2055,Број,9,Оба пола,15233.3
2055,Број,10,Оба пола,15483.57
2055,Број,11,Оба пола,15735.44
2055,Број,12,Оба пола,15989.61
2055,Број,13,Оба пола,16245.31
2055,Број,14,Оба пола,16502.95
2055,Број,15,Оба пола,16760.12
2055,Број,16,Оба пола,16976.22
2055,Број,17,Оба пола,17144.62
2055,Број,18,Оба пола,17248.24
2055,Број,19,Оба пола,17279.68
2055,Број,20,Оба пола,17241.95
2055,Број,21,Оба пола,17158.96
2055,Број,22,Оба пола,17065.87
2055,Број,23,Оба пола,16985.88
2055,Број,24,Оба пола,16931.01
2055,Број,25,Оба пола,16915.44
2055,Број,26,Оба пола,16895.34
2055,Број,27,Оба пола,16921.19
2055,Број,28,Оба пола,16988.06
2055,Број,29,Оба пола,17097.34
2055,Број,30,Оба пола,17245.44
2055,Број,31,Оба пола,17421.19
2055,Број,32,Оба пола,17609.57
2055,Број,33,Оба пола,17800.51
2055,Број,34,Оба пола,17987.58
2055,Број,35,Оба пола,18147.55
2055,Број,36,Оба пола,18487.9
2055,Број,37,Оба пола,17868.99
2055,Број,38,Оба пола,18546.39
2055,Број,39,Оба пола,18574.78
2055,Број,40,Оба пола,18286.18
2055,Број,41,Оба пола,18739.58
2055,Број,42,Оба пола,18432.86
2055,Број,43,Оба пола,21076.64
2055,Број,44,Оба пола,20290.94
2055,Број,45,Оба пола,21154.33
2055,Број,46,Оба пола,21691.68
2055,Број,47,Оба пола,21702.99
2055,Број,48,Оба пола,20914.03
2055,Број,49,Оба пола,21025.74
2055,Број,50,Оба пола,21479.29
2055,Број,51,Оба пола,21382.62
2055,Број,52,Оба пола,21964.0
2055,Број,53,Оба пола,22203.1
2055,Број,54,Оба пола,23188.64
2055,Број,55,Оба пола,23954.66
2055,Број,56,Оба пола,24636.85
2055,Број,57,Оба пола,27262.41
2055,Број,58,Оба пола,30444.9
2055,Број,59,Оба пола,32406.83
2055,Број,60,Оба пола,33633.83
2055,Број,61,Оба пола,29860.53
2055,Број,62,Оба пола,26141.84
2055,Број,63,Оба пола,30783.28
2055,Број,64,Оба пола,34647.38
2055,Број,65,Оба пола,34400.11
2055,Број,66,Оба пола,34518.12
2055,Број,67,Оба пола,36488.61
2055,Број,68,Оба пола,36449.76
2055,Број,69,Оба пола,36368.77
2055,Број,70,Оба пола,37086.45
2055,Број,71,Оба пола,37698.54
2055,Број,72,Оба пола,37015.63
2055,Број,73,Оба пола,37075.61
2055,Број,74,Оба пола,36322.87
2055,Број,75,Оба пола,35679.02
2055,Број,76,Оба пола,34573.41
2055,Број,77,Оба пола,33829.7
2055,Број,78,Оба пола,32838.38
2055,Број,79,Оба пола,33101.9
2055,Број,80,Оба пола,30961.02
2055,Број,81,Оба пола,29229.3
2055,Број,82,Оба пола,27594.39
2055,Број,83,Оба пола,26724.81
2055,Број,84,Оба пола,24955.11
2055,Број,85,Оба пола,21740.4
2055,Број,86,Оба пола,21591.14
2055,Број,87,Оба пола,19916.54
2055,Број,88,Оба пола,18439.56
2055,Број,89,Оба пола,17136.39
2055,Број,90,Оба пола,15634.57
2055,Број,91,Оба пола,13332.57
2055,Број,92,Оба пола,11687.68
2055,Број,93,Оба пола,10202.4
2055,Број,94,Оба пола,8512.55
2055,Број,95,Оба пола,6988.58
2055,Број,96,Оба пола,5451.79
2055,Број,97,Оба пола,4383.61
2055,Број,98,Оба пола,3086.62
2055,Број,99,Оба пола,2451.9
2055,Број,100,Оба пола,1760.56
2055,Број,101,Оба пола,1296.08
2055,Број,102,Оба пола,841.75
2055,Број,103,Оба пола,577.87
2055,Број,104,Оба пола,307.31
2055,Број,105,Оба пола,209.53
2055,Број,106,Оба пола,124.88
2055,Број,107,Оба пола,64.29
2055,Број,108,Оба пола,35.38
2055,Број,109,Оба пола,17.17
2055,Број,110,Оба пола,7.12
2055,Број,111,Оба пола,3.36
2055,Број,112,Оба пола,1.63
2055,Број,113,Оба пола,0.79
2055,Број,114,Оба пола,0.39
2055,Број,115,Оба пола,0.18
2055,Број,116,Оба пола,0.07
2055,Број,117,Оба пола,0.03
2055,Број,118,Оба пола,0.01
2055,Број,119,Оба пола,0.0
2055,Број,120+,Оба пола,0.0
2055,_%,Total,Оба пола,100.0
2055,_%,0,Оба пола,0.63
2055,_%,1,Оба пола,0.64
2055,_%,2,Оба пола,0.64
