Year,UNIT_MEASURE,AGE,SEX,Value
2040,_%,11,M,0.88
2040,_%,12,M,0.90
2040,_%,13,M,0.92
2040,_%,14,M,0.94
2040,_%,15,M,0.96
2040,_%,16,M,0.98
2040,_%,17,M,0.99
2040,_%,18,M,1.00
2040,_%,19,M,1.00
2040,_%,20,M,0.99
2040,_%,21,M,0.98
2040,_%,22,M,0.94
2040,_%,23,M,0.94
2040,_%,24,M,0.93
2040,_%,25,M,0.88
2040,_%,26,M,0.88
2040,_%,27,M,0.85
2040,_%,28,M,0.94
2040,_%,29,M,0.91
2040,_%,30,M,0.92
2040,_%,31,M,0.94
2040,_%,32,M,0.92
2040,_%,33,M,0.88
2040,_%,34,M,0.87
2040,_%,35,M,0.88
2040,_%,36,M,0.87
2040,_%,37,M,0.89
2040,_%,38,M,0.88
2040,_%,39,M,0.91
2040,_%,40,M,0.93
2040,_%,41,M,0.94
2040,_%,42,M,1.05
2040,_%,43,M,1.18
2040,_%,44,M,1.26
2040,_%,45,M,1.28
2040,_%,46,M,1.16
2040,_%,47,M,1.01
2040,_%,48,M,1.18
2040,_%,49,M,1.33
2040,_%,50,M,1.34
2040,_%,51,M,1.33
2040,_%,52,M,1.43
2040,_%,53,M,1.45
2040,_%,54,M,1.46
2040,_%,55,M,1.51
2040,_%,56,M,1.55
2040,_%,57,M,1.55
2040,_%,58,M,1.58
2040,_%,59,M,1.58
2040,_%,60,M,1.59
2040,_%,61,M,1.57
2040,_%,62,M,1.60
2040,_%,63,M,1.59
2040,_%,64,M,1.66
2040,_%,65,M,1.61
2040,_%,66,M,1.57
2040,_%,67,M,1.55
2040,_%,68,M,1.58
2040,_%,69,M,1.55
2040,_%,70,M,1.43
2040,_%,71,M,1.52
2040,_%,72,M,1.47
2040,_%,73,M,1.48
2040,_%,74,M,1.46
2040,_%,75,M,1.46
2040,_%,76,M,1.37
2040,_%,77,M,1.33
2040,_%,78,M,1.29
2040,_%,79,M,1.22
2040,_%,80,M,1.15
2040,_%,81,M,1.05
2040,_%,82,M,0.97
2040,_%,83,M,0.82
2040,_%,84,M,0.79
2040,_%,85,M,0.69
2040,_%,86,M,0.64
2040,_%,87,M,0.53
2040,_%,88,M,0.46
2040,_%,89,M,0.33
2040,_%,90,M,0.30
2040,_%,91,M,0.25
2040,_%,92,M,0.18
2040,_%,93,M,0.15
2040,_%,94,M,0.11
2040,_%,95,M,0.07
2040,_%,96,M,0.05
2040,_%,97,M,0.04
2040,_%,98,M,0.03
2040,_%,99,M,0.02
2040,_%,100,M,0.02
2040,_%,101,M,0.01
2040,_%,102,M,0.01
2040,_%,103,M,0.01
2040,_%,104,M,0.00
2040,_%,105,M,0.00
2040,_%,106,M,0.00
2040,_%,107,M,0.00
2040,_%,108,M,0.00
2040,_%,109,M,0.00
2040,_%,110,M,0.00
2040,_%,111,M,0.00
2040,_%,112,M,0.00
2040,_%,113,M,0.00
2040,_%,114,M,0.00
2040,_%,115,M,0.00
2040,_%,116,M,0.00
2040,_%,117,M,0.00
2040,_%,118,M,0.00
2040,_%,119,M,0.00
2040,_%,120+,M,0.00
2045,NUMBER,Total,M,1173497.52
2045,NUMBER,0,M,8388.55
2045,NUMBER,1,M,8451.09
2045,NUMBER,2,M,8531.08
2045,NUMBER,3,M,8625.80
2045,NUMBER,4,M,8736.52
2045,NUMBER,5,M,8862.26
2045,NUMBER,6,M,8992.04
2045,NUMBER,7,M,9136.06
2045,NUMBER,8,M,9292.79
2045,NUMBER,9,M,9461.15
2045,NUMBER,10,M,9640.09
2045,NUMBER,11,M,9830.95
2045,NUMBER,12,M,10036.42
2045,NUMBER,13,M,10256.77
2045,NUMBER,14,M,10490.55
2045,NUMBER,15,M,10733.72
2045,NUMBER,16,M,10940.11
2045,NUMBER,17,M,11110.17
2045,NUMBER,18,M,11222.30
2045,NUMBER,19,M,11263.17
2045,NUMBER,20,M,11232.57
2045,NUMBER,21,M,11147.89
2045,NUMBER,22,M,11033.19
2045,NUMBER,23,M,10908.40
2045,NUMBER,24,M,10781.70
2045,NUMBER,25,M,10649.90
2045,NUMBER,26,M,10593.28
2045,NUMBER,27,M,10128.98
2045,NUMBER,28,M,10303.20
2045,NUMBER,29,M,10197.11
2045,NUMBER,30,M,9750.28
2045,NUMBER,31,M,9912.24
2045,NUMBER,32,M,9683.28
2045,NUMBER,33,M,10835.14
2045,NUMBER,34,M,10459.71
2045,NUMBER,35,M,10730.49
2045,NUMBER,36,M,11020.93
2045,NUMBER,37,M,10836.25
2045,NUMBER,38,M,10365.74
2045,NUMBER,39,M,10278.51
2045,NUMBER,40,M,10441.33
2045,NUMBER,41,M,10324.18
2045,NUMBER,42,M,10674.88
2045,NUMBER,43,M,10599.47
2045,NUMBER,44,M,11032.80
2045,NUMBER,45,M,11312.78
2045,NUMBER,46,M,11400.70
2045,NUMBER,47,M,12741.94
2045,NUMBER,48,M,14320.53
2045,NUMBER,49,M,15270.73
2045,NUMBER,50,M,15572.70
2045,NUMBER,51,M,14129.93
2045,NUMBER,52,M,12336.69
2045,NUMBER,53,M,14471.39
2045,NUMBER,54,M,16369.18
2045,NUMBER,55,M,16511.60
2045,NUMBER,56,M,16378.93
2045,NUMBER,57,M,17651.83
2045,NUMBER,58,M,17937.72
2045,NUMBER,59,M,17979.00
2045,NUMBER,60,M,18631.00
2045,NUMBER,61,M,19199.45
2045,NUMBER,62,M,19097.60
2045,NUMBER,63,M,19489.46
2045,NUMBER,64,M,19452.47
2045,NUMBER,65,M,19473.03
2045,NUMBER,66,M,19218.60
2045,NUMBER,67,M,19406.62
2045,NUMBER,68,M,19146.04
2045,NUMBER,69,M,19831.56
2045,NUMBER,70,M,19059.60
2045,NUMBER,71,M,18466.04
2045,NUMBER,72,M,18011.62
2045,NUMBER,73,M,18085.00
2045,NUMBER,74,M,17535.82
2045,NUMBER,75,M,15876.95
2045,NUMBER,76,M,16641.39
2045,NUMBER,77,M,15871.75
2045,NUMBER,78,M,15633.34
2045,NUMBER,79,M,15216.83
2045,NUMBER,80,M,14839.75
2045,NUMBER,81,M,13643.18
2045,NUMBER,82,M,12938.79
2045,NUMBER,83,M,12222.62
2045,NUMBER,84,M,11257.80
2045,NUMBER,85,M,10239.97
2045,NUMBER,86,M,8996.73
2045,NUMBER,87,M,8062.50
2045,NUMBER,88,M,6553.69
2045,NUMBER,89,M,6006.87
2045,NUMBER,90,M,5050.15
2045,NUMBER,91,M,4419.51
2045,NUMBER,92,M,3448.47
2045,NUMBER,93,M,2819.61
2045,NUMBER,94,M,1902.43
2045,NUMBER,95,M,1597.95
2045,NUMBER,96,M,1236.37
2045,NUMBER,97,M,826.77
2045,NUMBER,98,M,625.25
2045,NUMBER,99,M,417.65
2045,NUMBER,100,M,242.31
2045,NUMBER,101,M,162.87
2045,NUMBER,102,M,111.98
2045,NUMBER,103,M,79.45
2045,NUMBER,104,M,56.31
2045,NUMBER,105,M,38.45
2045,NUMBER,106,M,21.96
2045,NUMBER,107,M,12.31
2045,NUMBER,108,M,6.65
2045,NUMBER,109,M,3.38
2045,NUMBER,110,M,1.64
2045,NUMBER,111,M,0.75
2045,NUMBER,112,M,0.34
2045,NUMBER,113,M,0.15
2045,NUMBER,114,M,0.06
2045,NUMBER,115,M,0.03
2045,NUMBER,116,M,0.01
2045,NUMBER,117,M,0.00
2045,NUMBER,118,M,0.00
2045,NUMBER,119,M,0.00
2045,NUMBER,120+,M,0.00
2045,_%,Total,M,100.00
2045,_%,0,M,0.71
2045,_%,1,M,0.72
2045,_%,2,M,0.73
2045,_%,3,M,0.74
2045,_%,4,M,0.74
2045,_%,5,M,0.76
2045,_%,6,M,0.77
2045,_%,7,M,0.78
2045,_%,8,M,0.79
2045,_%,9,M,0.81
2045,_%,10,M,0.82
2045,_%,11,M,0.84
2045,_%,12,M,0.86
2045,_%,13,M,0.87
2045,_%,14,M,0.89
2045,_%,15,M,0.91
2045,_%,16,M,0.93
2045,_%,17,M,0.95
2045,_%,18,M,0.96
2045,_%,19,M,0.96
2045,_%,20,M,0.96
2045,_%,21,M,0.95
2045,_%,22,M,0.94
2045,_%,23,M,0.93
2045,_%,24,M,0.92
2045,_%,25,M,0.91
2045,_%,26,M,0.90
2045,_%,27,M,0.86
2045,_%,28,M,0.88
2045,_%,29,M,0.87
2045,_%,30,M,0.83
2045,_%,31,M,0.84
2045,_%,32,M,0.83
2045,_%,33,M,0.92
2045,_%,34,M,0.89
2045,_%,35,M,0.91
2045,_%,36,M,0.94
2045,_%,37,M,0.92
2045,_%,38,M,0.88
2045,_%,39,M,0.88
2045,_%,40,M,0.89
2045,_%,41,M,0.88
2045,_%,42,M,0.91
2045,_%,43,M,0.90
2045,_%,44,M,0.94
2045,_%,45,M,0.96
2045,_%,46,M,0.97
2045,_%,47,M,1.09
2045,_%,48,M,1.22
2045,_%,49,M,1.30
2045,_%,50,M,1.33
2045,_%,51,M,1.20
2045,_%,52,M,1.05
2045,_%,53,M,1.23
2045,_%,54,M,1.39
2045,_%,55,M,1.41
2045,_%,56,M,1.40
2045,_%,57,M,1.50
2045,_%,58,M,1.53
2045,_%,59,M,1.53
2045,_%,60,M,1.59
2045,_%,61,M,1.64
2045,_%,62,M,1.63
2045,_%,63,M,1.66
2045,_%,64,M,1.66
2045,_%,65,M,1.66
2045,_%,66,M,1.64
2045,_%,67,M,1.65
2045,_%,68,M,1.63
2045,_%,69,M,1.69
2045,_%,70,M,1.62
2045,_%,71,M,1.57
2045,_%,72,M,1.53
2045,_%,73,M,1.54
2045,_%,74,M,1.49
2045,_%,75,M,1.35
2045,_%,76,M,1.42
2045,_%,77,M,1.35
2045,_%,78,M,1.33
2045,_%,79,M,1.30
2045,_%,80,M,1.26
2045,_%,81,M,1.16
2045,_%,82,M,1.10
2045,_%,83,M,1.04
2045,_%,84,M,0.96
2045,_%,85,M,0.87
2045,_%,86,M,0.77
2045,_%,87,M,0.69
2045,_%,88,M,0.56
2045,_%,89,M,0.51
2045,_%,90,M,0.43
2045,_%,91,M,0.38
2045,_%,92,M,0.29
2045,_%,93,M,0.24
2045,_%,94,M,0.16
2045,_%,95,M,0.14
2045,_%,96,M,0.11
2045,_%,97,M,0.07
2045,_%,98,M,0.05
2045,_%,99,M,0.04
2045,_%,100,M,0.02
2045,_%,101,M,0.01
2045,_%,102,M,0.01
2045,_%,103,M,0.01
2045,_%,104,M,0.00
2045,_%,105,M,0.00
2045,_%,106,M,0.00
2045,_%,107,M,0.00
2045,_%,108,M,0.00
2045,_%,109,M,0.00
2045,_%,110,M,0.00
2045,_%,111,M,0.00
2045,_%,112,M,0.00
2045,_%,113,M,0.00
2045,_%,114,M,0.00
2045,_%,115,M,0.00
2045,_%,116,M,0.00
2045,_%,117,M,0.00
2045,_%,118,M,0.00
2045,_%,119,M,0.00
2045,_%,120+,M,0.00
2050,NUMBER,Total,M,1070800.58
2050,NUMBER,0,M,7623.38
2050,NUMBER,1,M,7683.14
2050,NUMBER,2,M,7757.76
2050,NUMBER,3,M,7845.61
2050,NUMBER,4,M,7947.15
2050,NUMBER,5,M,8060.34
2050,NUMBER,6,M,8182.22
2050,NUMBER,7,M,8309.20
2050,NUMBER,8,M,8437.90
2050,NUMBER,9,M,8567.28
2050,NUMBER,10,M,8698.49
2050,NUMBER,11,M,8824.91
2050,NUMBER,12,M,8961.57
2050,NUMBER,13,M,9110.23
2050,NUMBER,14,M,9270.42
2050,NUMBER,15,M,9436.92
2050,NUMBER,16,M,9595.98
2050,NUMBER,17,M,9728.19
2050,NUMBER,18,M,9817.64
2050,NUMBER,19,M,9854.34
2050,NUMBER,20,M,9839.90
2050,NUMBER,21,M,9761.05
2050,NUMBER,22,M,9666.10
2050,NUMBER,23,M,9573.13
2050,NUMBER,24,M,9490.66
2050,NUMBER,25,M,9420.40
2050,NUMBER,26,M,9364.22
2050,NUMBER,27,M,9320.14
2050,NUMBER,28,M,9286.11
2050,NUMBER,29,M,9261.98
2050,NUMBER,30,M,9238.93
2050,NUMBER,31,M,9308.52
2050,NUMBER,32,M,8974.08
2050,NUMBER,33,M,9242.27
2050,NUMBER,34,M,9229.20
2050,NUMBER,35,M,8875.33
2050,NUMBER,36,M,9095.48
2050,NUMBER,37,M,8875.32
2050,NUMBER,38,M,9999.66
2050,NUMBER,39,M,9637.31
2050,NUMBER,40,M,9930.86
2050,NUMBER,41,M,10242.11
2050,NUMBER,42,M,10118.84
2050,NUMBER,43,M,9729.29
2050,NUMBER,44,M,9700.45
2050,NUMBER,45,M,9900.63
2050,NUMBER,46,M,9812.93
2050,NUMBER,47,M,10181.65
2050,NUMBER,48,M,10125.40
2050,NUMBER,49,M,10567.37
2050,NUMBER,50,M,10860.64
2050,NUMBER,51,M,10954.84
2050,NUMBER,52,M,12245.48
2050,NUMBER,53,M,13753.50
2050,NUMBER,54,M,14669.29
2050,NUMBER,55,M,14998.86
2050,NUMBER,56,M,13672.32
2050,NUMBER,57,M,11986.50
2050,NUMBER,58,M,14058.67
2050,NUMBER,59,M,15879.97
2050,NUMBER,60,M,16028.42
2050,NUMBER,61,M,15910.76
2050,NUMBER,62,M,17123.32
2050,NUMBER,63,M,17373.33
2050,NUMBER,64,M,17373.98
2050,NUMBER,65,M,17930.48
2050,NUMBER,66,M,18385.49
2050,NUMBER,67,M,18189.41
2050,NUMBER,68,M,18438.62
2050,NUMBER,69,M,18273.24
2050,NUMBER,70,M,18148.59
2050,NUMBER,71,M,17752.08
2050,NUMBER,72,M,17736.37
2050,NUMBER,73,M,17289.37
2050,NUMBER,74,M,17668.55
2050,NUMBER,75,M,16738.81
2050,NUMBER,76,M,15980.13
2050,NUMBER,77,M,15356.99
2050,NUMBER,78,M,15178.09
2050,NUMBER,79,M,14471.48
2050,NUMBER,80,M,12869.97
2050,NUMBER,81,M,13215.52
2050,NUMBER,82,M,12315.41
2050,NUMBER,83,M,11826.74
2050,NUMBER,84,M,11198.49
2050,NUMBER,85,M,10600.83
2050,NUMBER,86,M,9436.96
2050,NUMBER,87,M,8645.13
2050,NUMBER,88,M,7866.58
2050,NUMBER,89,M,6952.40
2050,NUMBER,90,M,6048.24
2050,NUMBER,91,M,5067.60
2050,NUMBER,92,M,4313.11
2050,NUMBER,93,M,3310.18
2050,NUMBER,94,M,2852.68
2050,NUMBER,95,M,2245.11
2050,NUMBER,96,M,1835.93
2050,NUMBER,97,M,1330.81
2050,NUMBER,98,M,1006.71
2050,NUMBER,99,M,624.76
2050,NUMBER,100,M,478.96
2050,NUMBER,101,M,334.82
2050,NUMBER,102,M,200.91
2050,NUMBER,103,M,135.48
2050,NUMBER,104,M,80.19
2050,NUMBER,105,M,40.88
2050,NUMBER,106,M,23.85
2050,NUMBER,107,M,14.03
2050,NUMBER,108,M,8.41
2050,NUMBER,109,M,4.99
2050,NUMBER,110,M,2.84
2050,NUMBER,111,M,1.35
2050,NUMBER,112,M,0.63
2050,NUMBER,113,M,0.29
2050,NUMBER,114,M,0.12
2050,NUMBER,115,M,0.05
2050,NUMBER,116,M,0.02
2050,NUMBER,117,M,0.01
2050,NUMBER,118,M,0.00
2050,NUMBER,119,M,0.00
2050,NUMBER,120+,M,0.00
2050,_%,Total,M,100.00
2050,_%,0,M,0.71
2050,_%,1,M,0.72
2050,_%,2,M,0.72
2050,_%,3,M,0.73
2050,_%,4,M,0.74
2050,_%,5,M,0.75
2050,_%,6,M,0.76
2050,_%,7,M,0.78
2050,_%,8,M,0.79
2050,_%,9,M,0.80
2050,_%,10,M,0.81
2050,_%,11,M,0.82
2050,_%,12,M,0.84
2050,_%,13,M,0.85
2050,_%,14,M,0.87
2050,_%,15,M,0.88
2050,_%,16,M,0.90
2050,_%,17,M,0.91
2050,_%,18,M,0.92
2050,_%,19,M,0.92
2050,_%,20,M,0.92
2050,_%,21,M,0.91
2050,_%,22,M,0.90
2050,_%,23,M,0.89
2050,_%,24,M,0.89
2050,_%,25,M,0.88
2050,_%,26,M,0.87
2050,_%,27,M,0.87
2050,_%,28,M,0.87
2050,_%,29,M,0.86
2050,_%,30,M,0.86
2050,_%,31,M,0.87
2050,_%,32,M,0.84
2050,_%,33,M,0.86
2050,_%,34,M,0.86
2050,_%,35,M,0.83
2050,_%,36,M,0.85
2050,_%,37,M,0.83
2050,_%,38,M,0.93
2050,_%,39,M,0.90
2050,_%,40,M,0.93
2050,_%,41,M,0.96
2050,_%,42,M,0.94
2050,_%,43,M,0.91
2050,_%,44,M,0.91
2050,_%,45,M,0.92
2050,_%,46,M,0.92
2050,_%,47,M,0.95
2050,_%,48,M,0.95
2050,_%,49,M,0.99
2050,_%,50,M,1.01
2050,_%,51,M,1.02
2050,_%,52,M,1.14
2050,_%,53,M,1.28
2050,_%,54,M,1.37
2050,_%,55,M,1.40
2050,_%,56,M,1.28
2050,_%,57,M,1.12
2050,_%,58,M,1.31
2050,_%,59,M,1.48
2050,_%,60,M,1.50
2050,_%,61,M,1.49
2050,_%,62,M,1.60
2050,_%,63,M,1.62
2050,_%,64,M,1.62
2050,_%,65,M,1.67
2050,_%,66,M,1.72
2050,_%,67,M,1.70
2050,_%,68,M,1.72
2050,_%,69,M,1.71
2050,_%,70,M,1.69
2050,_%,71,M,1.66
2050,_%,72,M,1.66
2050,_%,73,M,1.61
2050,_%,74,M,1.65
2050,_%,75,M,1.56
2050,_%,76,M,1.49
2050,_%,77,M,1.43
2050,_%,78,M,1.42
2050,_%,79,M,1.35
2050,_%,80,M,1.20
2050,_%,81,M,1.23
2050,_%,82,M,1.15
2050,_%,83,M,1.10
2050,_%,84,M,1.05
2050,_%,85,M,0.99
2050,_%,86,M,0.88
2050,_%,87,M,0.81
2050,_%,88,M,0.73
2050,_%,89,M,0.65
2050,_%,90,M,0.56
2050,_%,91,M,0.47
2050,_%,92,M,0.40
2050,_%,93,M,0.31
2050,_%,94,M,0.27
2050,_%,95,M,0.21
2050,_%,96,M,0.17
2050,_%,97,M,0.12
2050,_%,98,M,0.09
2050,_%,99,M,0.06
2050,_%,100,M,0.04
2050,_%,101,M,0.03
2050,_%,102,M,0.02
2050,_%,103,M,0.01
2050,_%,104,M,0.01
2050,_%,105,M,0.00
2050,_%,106,M,0.00
2050,_%,107,M,0.00
2050,_%,108,M,0.00
2050,_%,109,M,0.00
2050,_%,110,M,0.00
2050,_%,111,M,0.00
2050,_%,112,M,0.00
2050,_%,113,M,0.00
2050,_%,114,M,0.00
2050,_%,115,M,0.00
2050,_%,116,M,0.00
2050,_%,117,M,0.00
2050,_%,118,M,0.00
2050,_%,119,M,0.00
2050,_%,120+,M,0.00
2055,NUMBER,Total,M,972050.87
2055,NUMBER,0,M,6888.46
2055,NUMBER,1,M,6952.29
2055,NUMBER,2,M,7028.65
2055,NUMBER,3,M,7115.95
2055,NUMBER,4,M,7214.15
2055,NUMBER,5,M,7321.56
2055,NUMBER,6,M,7434.07
2055,NUMBER,7,M,7550.60
2055,NUMBER,8,M,7668.75
2055,NUMBER,9,M,7786.95
2055,NUMBER,10,M,7905.01
2055,NUMBER,11,M,8023.86
2055,NUMBER,12,M,8144.49
2055,NUMBER,13,M,8266.63
2055,NUMBER,14,M,8389.75
2055,NUMBER,15,M,8511.27
2055,NUMBER,16,M,8611.20
2055,NUMBER,17,M,8684.94
2055,NUMBER,18,M,8720.28
2055,NUMBER,19,M,8709.98
2055,NUMBER,20,M,8653.82
2055,NUMBER,21,M,8566.05
2055,NUMBER,22,M,8468.97
2055,NUMBER,23,M,8381.10
2055,NUMBER,24,M,8310.45
2055,NUMBER,25,M,8260.98
2055,NUMBER,26,M,8207.27
2055,NUMBER,27,M,8173.30
2055,NUMBER,28,M,8156.30
2055,NUMBER,29,M,8157.44
2055,NUMBER,30,M,8177.33
2055,NUMBER,31,M,8214.34
2055,NUMBER,32,M,8260.89
2055,NUMBER,33,M,8310.17
2055,NUMBER,34,M,8357.90
2055,NUMBER,35,M,8389.31
2055,NUMBER,36,M,8509.35
2055,NUMBER,37,M,8224.18
2055,NUMBER,38,M,8516.95
2055,NUMBER,39,M,8536.87
2055,NUMBER,40,M,8232.19
2055,NUMBER,41,M,8491.40
2055,NUMBER,42,M,8283.50
2055,NUMBER,43,M,9395.40
2055,NUMBER,44,M,9058.09
2055,NUMBER,45,M,9377.18
2055,NUMBER,46,M,9701.90
2055,NUMBER,47,M,9618.71
2055,NUMBER,48,M,9283.95
2055,NUMBER,49,M,9292.71
2055,NUMBER,50,M,9519.00
2055,NUMBER,51,M,9459.81
2055,NUMBER,52,M,9847.97
2055,NUMBER,53,M,9812.71
2055,NUMBER,54,M,10260.01
2055,NUMBER,55,M,10559.24
2055,NUMBER,56,M,10656.77
2055,NUMBER,57,M,11903.32
2055,NUMBER,58,M,13355.08
2055,NUMBER,59,M,14246.22
2055,NUMBER,60,M,14590.91
2055,NUMBER,61,M,13349.58
2055,NUMBER,62,M,11747.19
2055,NUMBER,63,M,13715.19
2055,NUMBER,64,M,15408.61
2055,NUMBER,65,M,15497.50
2055,NUMBER,66,M,15321.49
2055,NUMBER,67,M,16380.31
2055,NUMBER,68,M,16512.22
2055,NUMBER,69,M,16400.92
2055,NUMBER,70,M,16791.53
2055,NUMBER,71,M,17066.56
2055,NUMBER,72,M,16720.51
2055,NUMBER,73,M,16761.21
2055,NUMBER,74,M,16407.61
2055,NUMBER,75,M,16079.09
2055,NUMBER,76,M,15512.05
2055,NUMBER,77,M,15284.55
2055,NUMBER,78,M,14680.84
2055,NUMBER,79,M,14765.23
2055,NUMBER,80,M,13753.67
2055,NUMBER,81,M,12883.54
2055,NUMBER,82,M,12116.68
2055,NUMBER,83,M,11694.72
2055,NUMBER,84,M,10867.34
2055,NUMBER,85,M,9396.92
2055,NUMBER,86,M,9363.28
2055,NUMBER,87,M,8443.71
2055,NUMBER,88,M,7827.17
2055,NUMBER,89,M,7126.87
2055,NUMBER,90,M,6467.77
2055,NUMBER,91,M,5502.93
2055,NUMBER,92,M,4798.03
2055,NUMBER,93,M,4134.61
2055,NUMBER,94,M,3441.77
2055,NUMBER,95,M,2811.00
2055,NUMBER,96,M,2204.40
2055,NUMBER,97,M,1748.25
2055,NUMBER,98,M,1242.72
2055,NUMBER,99,M,987.75
2055,NUMBER,100,M,710.33
2055,NUMBER,101,M,525.41
2055,NUMBER,102,M,342.02
2055,NUMBER,103,M,230.79
2055,NUMBER,104,M,126.91
2055,NUMBER,105,M,85.44
2055,NUMBER,106,M,51.76
2055,NUMBER,107,M,26.50
2055,NUMBER,108,M,15.04
2055,NUMBER,109,M,7.41
2055,NUMBER,110,M,3.13
2055,NUMBER,111,M,1.51
2055,NUMBER,112,M,0.74
2055,NUMBER,113,M,0.37
2055,NUMBER,114,M,0.19
2055,NUMBER,115,M,0.09
2055,NUMBER,116,M,0.04
2055,NUMBER,117,M,0.01
2055,NUMBER,118,M,0.01
2055,NUMBER,119,M,0.00
2055,NUMBER,120+,M,0.00
2055,_%,Total,M,100.00
2055,_%,0,M,0.71
2055,_%,1,M,0.72
2055,_%,2,M,0.72
2055,_%,3,M,0.73
2055,_%,4,M,0.74
2055,_%,5,M,0.75
2055,_%,6,M,0.76
2055,_%,7,M,0.78
2055,_%,8,M,0.79
2055,_%,9,M,0.80
2055,_%,10,M,0.81
2055,_%,11,M,0.83
2055,_%,12,M,0.84
2055,_%,13,M,0.85
2055,_%,14,M,0.86
2055,_%,15,M,0.88
2055,_%,16,M,0.89
2055,_%,17,M,0.89
2055,_%,18,M,0.90
2055,_%,19,M,0.90
2055,_%,20,M,0.89
2055,_%,21,M,0.88
2055,_%,22,M,0.87
2055,_%,23,M,0.86
2055,_%,24,M,0.85
2055,_%,25,M,0.85
2055,_%,26,M,0.84
2055,_%,27,M,0.84
2055,_%,28,M,0.84
2055,_%,29,M,0.84
2055,_%,30,M,0.84
2055,_%,31,M,0.85
2055,_%,32,M,0.85
2055,_%,33,M,0.85
2055,_%,34,M,0.86
2055,_%,35,M,0.86
2055,_%,36,M,0.88
2055,_%,37,M,0.85
2055,_%,38,M,0.88
2055,_%,39,M,0.88
2055,_%,40,M,0.85
2055,_%,41,M,0.87
2055,_%,42,M,0.85
2055,_%,43,M,0.97
2055,_%,44,M,0.93
2055,_%,45,M,0.96
2055,_%,46,M,1.00
2055,_%,47,M,0.99
2055,_%,48,M,0.96
2055,_%,49,M,0.96
2055,_%,50,M,0.98
2055,_%,51,M,0.97
2055,_%,52,M,1.01
2055,_%,53,M,1.01
2055,_%,54,M,1.06
2055,_%,55,M,1.09
2055,_%,56,M,1.10
2055,_%,57,M,1.22
2055,_%,58,M,1.37
2055,_%,59,M,1.47
2055,_%,60,M,1.50
2055,_%,61,M,1.37
2055,_%,62,M,1.21
2055,_%,63,M,1.41
2055,_%,64,M,1.59
2055,_%,65,M,1.59
2055,_%,66,M,1.58
2055,_%,67,M,1.69
2055,_%,68,M,1.70
2055,_%,69,M,1.69
2055,_%,70,M,1.73
2055,_%,71,M,1.76
2055,_%,72,M,1.72
2055,_%,73,M,1.72
2055,_%,74,M,1.69
2055,_%,75,M,1.65
2055,_%,76,M,1.60
2055,_%,77,M,1.57
2055,_%,78,M,1.51
2055,_%,79,M,1.52
2055,_%,80,M,1.41
2055,_%,81,M,1.33
2055,_%,82,M,1.25
2055,_%,83,M,1.20
2055,_%,84,M,1.12
2055,_%,85,M,0.97
2055,_%,86,M,0.96
2055,_%,87,M,0.87
2055,_%,88,M,0.81
2055,_%,89,M,0.73
2055,_%,90,M,0.67
2055,_%,91,M,0.57
2055,_%,92,M,0.49
2055,_%,93,M,0.43
2055,_%,94,M,0.35
2055,_%,95,M,0.29
2055,_%,96,M,0.23
2055,_%,97,M,0.18
2055,_%,98,M,0.13
2055,_%,99,M,0.10
2055,_%,100,M,0.07
2055,_%,101,M,0.05
2055,_%,102,M,0.04
2055,_%,103,M,0.02
2055,_%,104,M,0.01
2055,_%,105,M,0.01
2055,_%,106,M,0.01
2055,_%,107,M,0.00
2055,_%,108,M,0.00
2055,_%,109,M,0.00
2055,_%,110,M,0.00
2055,_%,111,M,0.00
2055,_%,112,M,0.00
2055,_%,113,M,0.00
2055,_%,114,M,0.00
2055,_%,115,M,0.00
2055,_%,116,M,0.00
2055,_%,117,M,0.00
2055,_%,118,M,0.00
2055,_%,119,M,0.00
2055,_%,120+,M,0.00
2060,NUMBER,Total,M,878275.53
2060,NUMBER,0,M,6181.21
2060,NUMBER,1,M,6245.84
2060,NUMBER,2,M,6323.13
2060,NUMBER,3,M,6411.05
2060,NUMBER,4,M,6508.73
2060,NUMBER,5,M,6613.89
2060,NUMBER,6,M,6724.24
2060,NUMBER,7,M,6837.64
2060,NUMBER,8,M,6951.64
2060,NUMBER,9,M,7064.42
2060,NUMBER,10,M,7175.97
2060,NUMBER,11,M,7285.64
2060,NUMBER,12,M,7396.44
2060,NUMBER,13,M,7508.67
2060,NUMBER,14,M,7621.18
2060,NUMBER,15,M,7730.36
2060,NUMBER,16,M,7824.99
2060,NUMBER,17,M,7888.53
2060,NUMBER,18,M,7908.58
2060,NUMBER,19,M,7878.96
2060,NUMBER,20,M,7802.54
2060,NUMBER,21,M,7685.51
2060,NUMBER,22,M,7560.70
2060,NUMBER,23,M,7445.95
2060,NUMBER,24,M,7349.38
2060,NUMBER,25,M,7270.66
2060,NUMBER,26,M,7210.61
2060,NUMBER,27,M,7170.21
2060,NUMBER,28,M,7150.29
2060,NUMBER,29,M,7152.12
2060,NUMBER,30,M,7180.19
2060,NUMBER,31,M,7207.58
2060,NUMBER,32,M,7252.16
2060,NUMBER,33,M,7306.01
2060,NUMBER,34,M,7366.37
2060,NUMBER,35,M,7431.35
2060,NUMBER,36,M,7500.97
2060,NUMBER,37,M,7573.50
2060,NUMBER,38,M,7645.26
2060,NUMBER,39,M,7714.37
2060,NUMBER,40,M,7767.92
2060,NUMBER,41,M,7921.50
