Year,UNIT_MEASURE,Godine,Spol,Value
2060,_%,55-59,Muškarci,5.44
2060,_%,60-64,Muškarci,6.76
2060,_%,65-69,Muškarci,7.53
2060,_%,70-74,Muškarci,8.42
2060,_%,75-79,Muškarci,8.29
2060,_%,80-84,Muškarci,6.95
2060,_%,85-89,Muškarci,4.9
2060,_%,90-94,Muškarci,2.76
2060,_%,95-99,Muškarci,1.19
2060,_%,100-104,Muškarci,0.29
2060,_%,105-109,Muškarci,0.03
2060,_%,110-114,Muškarci,0.0
2060,_%,115-119,Muškarci,0.0
2060,_%,120+,Muškarci,0.0
2065,Broj,0-4,Muškarci,790550.01
2065,Broj,5-9,Muškarci,28373.21
2065,Broj,10-14,Muškarci,30759.55
2065,Broj,15-19,Muškarci,33479.79
2065,Broj,20-24,Muškarci,35612.66
2065,Broj,25-29,Muškarci,34322.06
2065,Broj,30-34,Muškarci,32112.1
2065,Broj,35-39,Muškarci,31921.72
2065,Broj,40-44,Muškarci,33318.11
2065,Broj,45-49,Muškarci,35378.22
2065,Broj,50-54,Muškarci,37515.32
2065,Broj,55-59,Muškarci,39988.32
2065,Broj,60-64,Muškarci,44579.06
2065,Broj,65-69,Muškarci,47093.34
2065,Broj,70-74,Muškarci,57348.82
2065,Broj,75-79,Muškarci,61497.82
2065,Broj,80-84,Muškarci,64840.95
2065,Broj,85-89,Muškarci,58950.55
2065,Broj,90-94,Muškarci,43636.06
2065,Broj,95-99,Muškarci,25492.98
2065,Broj,100-104,Muškarci,10789.42
2065,Broj,105-109,Muškarci,3102.79
2065,Broj,110-114,Muškarci,416.16
2065,Broj,115-119,Muškarci,20.62
2065,Broj,120+,Muškarci,0.36
2065,Broj,120+,Muškarci,0.0
2065,_%,Total,Muškarci,100.0
2065,_%,0-4,Muškarci,3.59
2065,_%,5-9,Muškarci,3.89
2065,_%,10-14,Muškarci,4.24
2065,_%,15-19,Muškarci,4.5
2065,_%,20-24,Muškarci,4.34
2065,_%,25-29,Muškarci,4.06
2065,_%,30-34,Muškarci,4.04
2065,_%,35-39,Muškarci,4.21
2065,_%,40-44,Muškarci,4.48
2065,_%,45-49,Muškarci,4.75
2065,_%,50-54,Muškarci,5.06
2065,_%,55-59,Muškarci,5.64
2065,_%,60-64,Muškarci,5.96
2065,_%,65-69,Muškarci,7.25
2065,_%,70-74,Muškarci,7.78
2065,_%,75-79,Muškarci,8.2
2065,_%,80-84,Muškarci,7.46
2065,_%,85-89,Muškarci,5.52
2065,_%,90-94,Muškarci,3.22
2065,_%,95-99,Muškarci,1.36
2065,_%,100-104,Muškarci,0.39
2065,_%,105-109,Muškarci,0.05
2065,_%,110-114,Muškarci,0.0
2065,_%,115-119,Muškarci,0.0
2065,_%,120+,Muškarci,0.0
2070,Broj,0-4,Muškarci,709726.72
2070,Broj,5-9,Muškarci,25551.4
2070,Broj,10-14,Muškarci,27559.85
2070,Broj,15-19,Muškarci,30117.98
2070,Broj,20-24,Muškarci,32227.97
2070,Broj,25-29,Muškarci,31144.07
2070,Broj,30-34,Muškarci,29104.2
2070,Broj,35-39,Muškarci,28521.89
2070,Broj,40-44,Muškarci,29332.93
2070,Broj,45-49,Muškarci,31170.43
2070,Broj,50-54,Muškarci,33682.32
2070,Broj,55-59,Muškarci,36277.89
2070,Broj,60-64,Muškarci,39158.91
2070,Broj,65-69,Muškarci,43938.16
2070,Broj,70-74,Muškarci,45821.0
2070,Broj,75-79,Muškarci,53550.4
2070,Broj,80-84,Muškarci,54396.74
2070,Broj,85-89,Muškarci,53135.57
2070,Broj,90-94,Muškarci,42935.65
2070,Broj,95-99,Muškarci,26497.64
2070,Broj,100-104,Muškarci,11762.27
2070,Broj,105-109,Muškarci,3293.66
2070,Broj,110-114,Muškarci,516.42
2070,Broj,115-119,Muškarci,28.76
2070,Broj,120+,Muškarci,0.59
2070,Broj,120+,Muškarci,0.01
2070,_%,Total,Muškarci,100.0
2070,_%,0-4,Muškarci,3.6
2070,_%,5-9,Muškarci,3.88
2070,_%,10-14,Muškarci,4.24
2070,_%,15-19,Muškarci,4.54
2070,_%,20-24,Muškarci,4.39
2070,_%,25-29,Muškarci,4.1
2070,_%,30-34,Muškarci,4.02
2070,_%,35-39,Muškarci,4.13
2070,_%,40-44,Muškarci,4.39
2070,_%,45-49,Muškarci,4.75
2070,_%,50-54,Muškarci,5.11
2070,_%,55-59,Muškarci,5.52
2070,_%,60-64,Muškarci,6.19
2070,_%,65-69,Muškarci,6.46
2070,_%,70-74,Muškarci,7.55
2070,_%,75-79,Muškarci,7.66
2070,_%,80-84,Muškarci,7.49
2070,_%,85-89,Muškarci,6.05
2070,_%,90-94,Muškarci,3.73
2070,_%,95-99,Muškarci,1.66
2070,_%,100-104,Muškarci,0.46
2070,_%,105-109,Muškarci,0.07
2070,_%,110-114,Muškarci,0.0
2070,_%,115-119,Muškarci,0.0
2018,Broj,Total,Žene,1777770.0
2018,Broj,0-4,Žene,71887.0
2018,Broj,5-9,Žene,83144.0
2018,Broj,10-14,Žene,86236.0
2018,Broj,15-19,Žene,92867.0
2018,Broj,20-24,Žene,118251.0
2018,Broj,25-29,Žene,109922.0
2018,Broj,30-34,Žene,122620.0
2018,Broj,35-39,Žene,124160.0
2018,Broj,40-44,Žene,122646.0
2018,Broj,45-49,Žene,118759.0
2018,Broj,50-54,Žene,128806.0
2018,Broj,55-59,Žene,136494.0
2018,Broj,60-64,Žene,129979.0
2018,Broj,65-69,Žene,112423.0
2018,Broj,70-74,Žene,78187.0
2018,Broj,75-79,Žene,65488.0
2018,Broj,80-84,Žene,48905.0
2018,Broj,85-89,Žene,20820.0
2018,Broj,90-94,Žene,5224.0
2018,Broj,95-99,Žene,804.0
2018,Broj,100-104,Žene,140.0
2018,Broj,105-109,Žene,8.0
2018,Broj,110-114,Žene,0.0
2018,Broj,115-119,Žene,0.0
2018,Broj,120+,Žene,0.0
2018,_%,Total,Žene,100.0
2018,_%,0-4,Žene,4.04
2018,_%,5-9,Žene,4.68
2018,_%,10-14,Žene,4.85
2018,_%,15-19,Žene,5.22
2018,_%,20-24,Žene,6.65
2018,_%,25-29,Žene,6.18
2018,_%,30-34,Žene,6.9
2018,_%,35-39,Žene,6.98
2018,_%,40-44,Žene,6.9
2018,_%,45-49,Žene,6.68
2018,_%,50-54,Žene,7.25
2018,_%,55-59,Žene,7.68
2018,_%,60-64,Žene,7.31
2018,_%,65-69,Žene,6.32
2018,_%,70-74,Žene,4.4
2018,_%,75-79,Žene,3.68
2018,_%,80-84,Žene,2.75
2018,_%,85-89,Žene,1.17
2018,_%,90-94,Žene,0.29
2018,_%,95-99,Žene,0.05
2018,_%,100-104,Žene,0.01
2018,_%,105-109,Žene,0.0
2018,_%,110-114,Žene,0.0
2018,_%,115-119,Žene,0.0
2018,_%,120+,Žene,0.0
2020,Broj,Total,Žene,1753499.0
2020,Broj,0-4,Žene,70677.51
2020,Broj,5-9,Žene,76727.98
2020,Broj,10-14,Žene,86367.09
2020,Broj,15-19,Žene,86940.49
2020,Broj,20-24,Žene,105111.8
2020,Broj,25-29,Žene,105737.54
2020,Broj,30-34,Žene,116789.53
2020,Broj,35-39,Žene,122836.31
2020,Broj,40-44,Žene,121872.65
2020,Broj,45-49,Žene,119959.18
2020,Broj,50-54,Žene,121474.77
2020,Broj,55-59,Žene,134214.44
2020,Broj,60-64,Žene,131678.44
2020,Broj,65-69,Žene,118764.45
2020,Broj,70-74,Žene,92006.2
2020,Broj,75-79,Žene,58447.65
2020,Broj,80-84,Žene,51988.82
2020,Broj,85-89,Žene,24210.74
2020,Broj,90-94,Žene,6647.34
2020,Broj,95-99,Žene,930.61
2020,Broj,100-104,Žene,107.27
2020,Broj,105-109,Žene,7.94
2020,Broj,110-114,Žene,0.24
2020,Broj,115-119,Žene,0.0
2020,Broj,120+,Žene,0.0
2020,_%,Total,Žene,100.0
2020,_%,0-4,Žene,4.03
2020,_%,5-9,Žene,4.38
2020,_%,10-14,Žene,4.93
2020,_%,15-19,Žene,4.96
2020,_%,20-24,Žene,5.99
2020,_%,25-29,Žene,6.03
2020,_%,30-34,Žene,6.66
2020,_%,35-39,Žene,7.01
2020,_%,40-44,Žene,6.95
2020,_%,45-49,Žene,6.84
2020,_%,50-54,Žene,6.93
2020,_%,55-59,Žene,7.65
2020,_%,60-64,Žene,7.51
2020,_%,65-69,Žene,6.77
2020,_%,70-74,Žene,5.25
2020,_%,75-79,Žene,3.33
2020,_%,80-84,Žene,2.96
2020,_%,85-89,Žene,1.38
2020,_%,90-94,Žene,0.38
2020,_%,95-99,Žene,0.05
2020,_%,100-104,Žene,0.01
2020,_%,105-109,Žene,0.0
2020,_%,110-114,Žene,0.0
2020,_%,115-119,Žene,0.0
2020,_%,120+,Žene,0.0
2025,Broj,Total,Žene,1687426.36
2025,Broj,0-4,Žene,64639.68
2025,Broj,5-9,Žene,69210.38
2025,Broj,10-14,Žene,75967.02
2025,Broj,15-19,Žene,84198.17
2025,Broj,20-24,Žene,79313.38
2025,Broj,25-29,Žene,93721.04
2025,Broj,30-34,Žene,98694.89
2025,Broj,35-39,Žene,111838.43
2025,Broj,40-44,Žene,118994.62
2025,Broj,45-49,Žene,118892.86
2025,Broj,50-54,Žene,118111.58
2025,Broj,55-59,Žene,119911.28
2025,Broj,60-64,Žene,131556.72
2025,Broj,65-69,Žene,126557.37
2025,Broj,70-74,Žene,109095.38
2025,Broj,75-79,Žene,78732.03
2025,Broj,80-84,Žene,43905.1
2025,Broj,85-89,Žene,31502.82
2025,Broj,90-94,Žene,10621.45
2025,Broj,95-99,Žene,1815.08
2025,Broj,100-104,Žene,139.21
2025,Broj,105-109,Žene,7.6
2025,Broj,110-114,Žene,0.28
2025,Broj,115-119,Žene,0.0
2025,Broj,120+,Žene,0.0
2025,_%,Total,Žene,100.0
2025,_%,0-4,Žene,3.83
2025,_%,5-9,Žene,4.1
2025,_%,10-14,Žene,4.5
2025,_%,15-19,Žene,4.99
2025,_%,20-24,Žene,4.7
2025,_%,25-29,Žene,5.55
2025,_%,30-34,Žene,5.85
2025,_%,35-39,Žene,6.63
2025,_%,40-44,Žene,7.05
2025,_%,45-49,Žene,7.05
2025,_%,50-54,Žene,7.0
2025,_%,55-59,Žene,7.11
2025,_%,60-64,Žene,7.8
2025,_%,65-69,Žene,7.5
2025,_%,70-74,Žene,6.47
2025,_%,75-79,Žene,4.67
2025,_%,80-84,Žene,2.6
2025,_%,85-89,Žene,1.87
2025,_%,90-94,Žene,0.63
2025,_%,95-99,Žene,0.11
2025,_%,100-104,Žene,0.01
2025,_%,105-109,Žene,0.0
2025,_%,110-114,Žene,0.0
2025,_%,115-119,Žene,0.0
2025,_%,120+,Žene,0.0
2030,Broj,Total,Žene,1612820.3
2030,Broj,0-4,Žene,56656.9
2030,Broj,5-9,Žene,63262.24
2030,Broj,10-14,Žene,68514.2
2030,Broj,15-19,Žene,74026.59
2030,Broj,20-24,Žene,76651.17
2030,Broj,25-29,Žene,71223.84
2030,Broj,30-34,Žene,87672.75
2030,Broj,35-39,Žene,94702.45
2030,Broj,40-44,Žene,108309.42
2030,Broj,45-49,Žene,115912.08
2030,Broj,50-54,Žene,116903.35
2030,Broj,55-59,Žene,116561.35
2030,Broj,60-64,Žene,117823.19
2030,Broj,65-69,Žene,126699.92
2030,Broj,70-74,Žene,116892.58
2030,Broj,75-79,Žene,94368.42
2030,Broj,80-84,Žene,60773.33
2030,Broj,85-89,Žene,27657.69
2030,Broj,90-94,Žene,14691.06
2030,Broj,95-99,Žene,3189.11
2030,Broj,100-104,Žene,316.29
2030,Broj,105-109,Žene,12.07
2030,Broj,110-114,Žene,0.29
2030,Broj,115-119,Žene,0.01
2030,Broj,120+,Žene,0.0
2030,_%,Total,Žene,100.0
2030,_%,0-4,Žene,3.51
2030,_%,5-9,Žene,3.92
2030,_%,10-14,Žene,4.25
2030,_%,15-19,Žene,4.59
2030,_%,20-24,Žene,4.75
2030,_%,25-29,Žene,4.42
2030,_%,30-34,Žene,5.44
2030,_%,35-39,Žene,5.87
2030,_%,40-44,Žene,6.72
2030,_%,45-49,Žene,7.19
2030,_%,50-54,Žene,7.25
2030,_%,55-59,Žene,7.23
2030,_%,60-64,Žene,7.31
2030,_%,65-69,Žene,7.86
2030,_%,70-74,Žene,7.25
2030,_%,75-79,Žene,5.85
2030,_%,80-84,Žene,3.77
2030,_%,85-89,Žene,1.71
2030,_%,90-94,Žene,0.91
2030,_%,95-99,Žene,0.2
2030,_%,100-104,Žene,0.02
2030,_%,105-109,Žene,0.0
2030,_%,110-114,Žene,0.0
2030,_%,115-119,Žene,0.0
2030,_%,120+,Žene,0.0
2035,Broj,Total,Žene,1529811.5
2035,Broj,0-4,Žene,49620.86
2035,Broj,5-9,Žene,55509.08
2035,Broj,10-14,Žene,62603.47
2035,Broj,15-19,Žene,66826.77
2035,Broj,20-24,Žene,67347.66
2035,Broj,25-29,Žene,68613.7
2035,Broj,30-34,Žene,67008.1
2035,Broj,35-39,Žene,84219.79
2035,Broj,40-44,Žene,91922.98
2035,Broj,45-49,Žene,105527.15
2035,Broj,50-54,Žene,113883.61
2035,Broj,55-59,Žene,115294.49
2035,Broj,60-64,Žene,114617.6
2035,Broj,65-69,Žene,113883.69
2035,Broj,70-74,Žene,117640.19
2035,Broj,75-79,Žene,102132.81
2035,Broj,80-84,Žene,74182.46
2035,Broj,85-89,Žene,39993.41
2035,Broj,90-94,Žene,13567.3
2035,Broj,95-99,Žene,4769.1
2035,Broj,100-104,Žene,615.31
2035,Broj,105-109,Žene,31.42
2035,Broj,110-114,Žene,0.53
2035,Broj,115-119,Žene,0.01
2035,Broj,120+,Žene,0.0
2035,_%,Total,Žene,100.0
2035,_%,0-4,Žene,3.24
2035,_%,5-9,Žene,3.63
2035,_%,10-14,Žene,4.09
2035,_%,15-19,Žene,4.37
2035,_%,20-24,Žene,4.4
2035,_%,25-29,Žene,4.49
2035,_%,30-34,Žene,4.38
2035,_%,35-39,Žene,5.51
2035,_%,40-44,Žene,6.01
2035,_%,45-49,Žene,6.9
2035,_%,50-54,Žene,7.44
2035,_%,55-59,Žene,7.54
2035,_%,60-64,Žene,7.49
2035,_%,65-69,Žene,7.44
2035,_%,70-74,Žene,7.69
2035,_%,75-79,Žene,6.68
2035,_%,80-84,Žene,4.85
2035,_%,85-89,Žene,2.61
2035,_%,90-94,Žene,0.89
2035,_%,95-99,Žene,0.31
2035,_%,100-104,Žene,0.04
2035,_%,105-109,Žene,0.0
2035,_%,110-114,Žene,0.0
2035,_%,115-119,Žene,0.0
2035,_%,120+,Žene,0.0
2040,Broj,Total,Žene,1439839.01
2040,Broj,0-4,Žene,44331.52
2040,Broj,5-9,Žene,48663.86
2040,Broj,10-14,Žene,54988.17
2040,Broj,15-19,Žene,61019.07
2040,Broj,20-24,Žene,60883.24
2040,Broj,25-29,Žene,60365.69
2040,Broj,30-34,Žene,64354.85
2040,Broj,35-39,Žene,64698.91
2040,Broj,40-44,Žene,81804.91
2040,Broj,45-49,Žene,89733.88
2040,Broj,50-54,Žene,103723.85
2040,Broj,55-59,Žene,112270.32
2040,Broj,60-64,Žene,113369.28
2040,Broj,65-69,Žene,111033.28
2040,Broj,70-74,Žene,106336.61
2040,Broj,75-79,Žene,103732.03
2040,Broj,80-84,Žene,81617.85
2040,Broj,85-89,Žene,50270.69
2040,Broj,90-94,Žene,20878.36
2040,Broj,95-99,Žene,4691.7
2040,Broj,100-104,Žene,1002.46
2040,Broj,105-109,Žene,66.95
2040,Broj,110-114,Žene,1.5
2040,Broj,115-119,Žene,0.01
2040,Broj,120+,Žene,0.0
2040,_%,Total,Žene,100.0
2040,_%,0-4,Žene,3.08
2040,_%,5-9,Žene,3.38
2040,_%,10-14,Žene,3.82
2040,_%,15-19,Žene,4.24
2040,_%,20-24,Žene,4.23
2040,_%,25-29,Žene,4.19
2040,_%,30-34,Žene,4.47
2040,_%,35-39,Žene,4.49
2040,_%,40-44,Žene,5.68
2040,_%,45-49,Žene,6.23
2040,_%,50-54,Žene,7.2
2040,_%,55-59,Žene,7.8
2040,_%,60-64,Žene,7.87
2040,_%,65-69,Žene,7.71
2040,_%,70-74,Žene,7.39
2040,_%,75-79,Žene,7.2
2040,_%,80-84,Žene,5.67
2040,_%,85-89,Žene,3.49
2040,_%,90-94,Žene,1.45
2040,_%,95-99,Žene,0.33
2040,_%,100-104,Žene,0.07
2040,_%,105-109,Žene,0.0
2040,_%,110-114,Žene,0.0
2040,_%,115-119,Žene,0.0
2040,_%,120+,Žene,0.0
2045,Broj,Total,Žene,1344965.31
2045,Broj,0-4,Žene,40308.99
2045,Broj,5-9,Žene,43495.85
2045,Broj,10-14,Žene,48265.99
2045,Broj,15-19,Žene,53648.19
2045,Broj,20-24,Žene,55541.74
2045,Broj,25-29,Žene,54576.67
2045,Broj,30-34,Žene,56720.8
2045,Broj,35-39,Žene,62013.76
2045,Broj,40-44,Žene,63161.78
2045,Broj,45-49,Žene,79931.68
2045,Broj,50-54,Žene,88372.51
2045,Broj,55-59,Žene,102335.78
2045,Broj,60-64,Žene,110429.39
2045,Broj,65-69,Žene,109977.84
2045,Broj,70-74,Žene,104215.59
2045,Broj,75-79,Žene,94632.17
2045,Broj,80-84,Žene,84154.83
2045,Broj,85-89,Žene,56786.96
2045,Broj,90-94,Žene,27381.16
2045,Broj,95-99,Žene,7834.02
2045,Broj,100-104,Žene,1058.11
2045,Broj,105-109,Žene,118.09
2045,Broj,110-114,Žene,3.39
2045,Broj,115-119,Žene,0.03
2045,Broj,120+,Žene,0.0
2045,_%,Total,Žene,100.0
2045,_%,0-4,Žene,3.0
2045,_%,5-9,Žene,3.23
2045,_%,10-14,Žene,3.59
2045,_%,15-19,Žene,3.99
2045,_%,20-24,Žene,4.13
2045,_%,25-29,Žene,4.06
2045,_%,30-34,Žene,4.22
2045,_%,35-39,Žene,4.61
2045,_%,40-44,Žene,4.7
2045,_%,45-49,Žene,5.94
2045,_%,50-54,Žene,6.57
2045,_%,55-59,Žene,7.61
2045,_%,60-64,Žene,8.21
2045,_%,65-69,Žene,8.18
2045,_%,70-74,Žene,7.75
2045,_%,75-79,Žene,7.04
2045,_%,80-84,Žene,6.26
2045,_%,85-89,Žene,4.22
2045,_%,90-94,Žene,2.04
2045,_%,95-99,Žene,0.58
2045,_%,100-104,Žene,0.08
2045,_%,105-109,Žene,0.01
2045,_%,110-114,Žene,0.0
2045,_%,115-119,Žene,0.0
2045,_%,120+,Žene,0.0
2050,Broj,Total,Žene,1247900.08
2050,Broj,0-4,Žene,36657.91
2050,Broj,5-9,Žene,39542.52
2050,Broj,10-14,Žene,43160.91
2050,Broj,15-19,Žene,47139.04
2050,Broj,20-24,Žene,48886.11
2050,Broj,25-29,Žene,49772.43
2050,Broj,30-34,Žene,51263.86
2050,Broj,35-39,Žene,54713.04
2050,Broj,40-44,Žene,60437.55
2050,Broj,45-49,Žene,61966.54
2050,Broj,50-54,Žene,78798.89
2050,Broj,55-59,Žene,87373.62
2050,Broj,60-64,Žene,100786.78
2050,Broj,65-69,Žene,107287.32
2050,Broj,70-74,Žene,103626.02
2050,Broj,75-79,Žene,93592.97
2050,Broj,80-84,Žene,77887.68
2050,Broj,85-89,Žene,59946.0
2050,Broj,90-94,Žene,32126.24
2050,Broj,95-99,Žene,10858.6
2050,Broj,100-104,Žene,1936.83
2050,Broj,105-109,Žene,132.83
2050,Broj,110-114,Žene,6.29
2050,Broj,115-119,Žene,0.08
2050,Broj,120+,Žene,0.0
2050,_%,Total,Žene,100.0
2050,_%,0-4,Žene,2.94
2050,_%,5-9,Žene,3.17
2050,_%,10-14,Žene,3.46
2050,_%,15-19,Žene,3.78
2050,_%,20-24,Žene,3.92
2050,_%,25-29,Žene,3.99
2050,_%,30-34,Žene,4.11
2050,_%,35-39,Žene,4.38
2050,_%,40-44,Žene,4.84
2050,_%,45-49,Žene,4.97
2050,_%,50-54,Žene,6.31
2050,_%,55-59,Žene,7.0
2050,_%,60-64,Žene,8.08
2050,_%,65-69,Žene,8.6
2050,_%,70-74,Žene,8.3
2050,_%,75-79,Žene,7.5
2050,_%,80-84,Žene,6.24
2050,_%,85-89,Žene,4.8
2050,_%,90-94,Žene,2.57
2050,_%,95-99,Žene,0.87
2050,_%,100-104,Žene,0.16
2050,_%,105-109,Žene,0.01
2050,_%,110-114,Žene,0.0
2050,_%,115-119,Žene,0.0
2050,_%,120+,Žene,0.0
2055,Broj,Total,Žene,1151351.32
2055,Broj,0-4,Žene,33211.05
2055,Broj,5-9,Žene,35951.68
2055,Broj,10-14,Žene,39227.14
2055,Broj,15-19,Žene,42171.2
2055,Broj,20-24,Žene,43003.3
2055,Broj,25-29,Žene,43862.08
2055,Broj,30-34,Žene,46743.65
2055,Broj,35-39,Žene,49448.95
2055,Broj,40-44,Žene,53365.61
2055,Broj,45-49,Žene,59214.32
2055,Broj,50-54,Žene,61318.14
2055,Broj,55-59,Žene,77985.02
2055,Broj,60-64,Žene,86255.38
2055,Broj,65-69,Žene,98112.93
2055,Broj,70-74,Žene,101451.69
2055,Broj,75-79,Žene,93700.65
2055,Broj,80-84,Žene,78148.67
2055,Broj,85-89,Žene,56666.08
2055,Broj,90-94,Žene,35024.67
2055,Broj,95-99,Žene,13368.38
2055,Broj,100-104,Žene,2848.11
2055,Broj,105-109,Žene,265.1
2055,Broj,110-114,Žene,7.36
2055,Broj,115-119,Žene,0.15
2055,Broj,120+,Žene,0.0
2055,_%,Total,Žene,100.0
2055,_%,0-4,Žene,2.88
2055,_%,5-9,Žene,3.12
2055,_%,10-14,Žene,3.41
2055,_%,15-19,Žene,3.66
2055,_%,20-24,Žene,3.74
2055,_%,25-29,Žene,3.81
2055,_%,30-34,Žene,4.06
2055,_%,35-39,Žene,4.29
2055,_%,40-44,Žene,4.64
2055,_%,45-49,Žene,5.14
2055,_%,50-54,Žene,5.33
2055,_%,55-59,Žene,6.77
2055,_%,60-64,Žene,7.49
2055,_%,65-69,Žene,8.52
2055,_%,70-74,Žene,8.81
2055,_%,75-79,Žene,8.14
2055,_%,80-84,Žene,6.79
2055,_%,85-89,Žene,4.92
2055,_%,90-94,Žene,3.04
2055,_%,95-99,Žene,1.16
2055,_%,100-104,Žene,0.25
2055,_%,105-109,Žene,0.02
2055,_%,110-114,Žene,0.0
2055,_%,115-119,Žene,0.0
2055,_%,120+,Žene,0.0
2060,Broj,Total,Žene,1057124.8
2060,Broj,0-4,Žene,29883.71
2060,Broj,5-9,Žene,32567.29
2060,Broj,10-14,Žene,35654.63
2060,Broj,15-19,Žene,38319.62
2060,Broj,20-24,Žene,38492.35
2060,Broj,25-29,Žene,38631.43
2060,Broj,30-34,Žene,41237.0
2060,Broj,35-39,Žene,45078.16
2060,Broj,40-44,Žene,48236.61
2060,Broj,45-49,Žene,52329.73
2060,Broj,50-54,Žene,58537.31
2060,Broj,55-59,Žene,60916.97
2060,Broj,60-64,Žene,77079.7
2060,Broj,65-69,Žene,84202.12
2060,Broj,70-74,Žene,93092.13
2060,Broj,75-79,Žene,92307.31
2060,Broj,80-84,Žene,79099.1
2060,Broj,85-89,Žene,58107.51
2060,Broj,90-94,Žene,34065.77
2060,Broj,95-99,Žene,15167.82
2060,Broj,100-104,Žene,3692.61
2060,Broj,105-109,Žene,410.17
2060,Broj,110-114,Žene,15.59
2060,Broj,115-119,Žene,0.18
2060,Broj,120+,Žene,0.0
2060,_%,Total,Žene,100.0
2060,_%,0-4,Žene,2.83
2060,_%,5-9,Žene,3.08
2060,_%,10-14,Žene,3.37
2060,_%,15-19,Žene,3.62
2060,_%,20-24,Žene,3.64
2060,_%,25-29,Žene,3.65
2060,_%,30-34,Žene,3.9
2060,_%,35-39,Žene,4.26
2060,_%,40-44,Žene,4.56
2060,_%,45-49,Žene,4.95
2060,_%,50-54,Žene,5.54
2060,_%,55-59,Žene,5.76
2060,_%,60-64,Žene,7.29
2060,_%,65-69,Žene,7.97
2060,_%,70-74,Žene,8.81
2060,_%,75-79,Žene,8.73
2060,_%,80-84,Žene,7.48
2060,_%,85-89,Žene,5.5
2060,_%,90-94,Žene,3.22
2060,_%,95-99,Žene,1.43
2060,_%,100-104,Žene,0.35
2060,_%,105-109,Žene,0.04
2060,_%,110-114,Žene,0.0
2060,_%,115-119,Žene,0.0
2060,_%,120+,Žene,0.0
2065,Broj,Total,Žene,966230.19
2065,Broj,0-4,Žene,26774.95
2065,Broj,5-9,Žene,29310.58
2065,Broj,10-14,Žene,32296.94
2065,Broj,15-19,Žene,34824.48
2065,Broj,20-24,Žene,34972.34
2065,Broj,25-29,Žene,34596.83
2065,Broj,30-34,Žene,36361.76
2065,Broj,35-39,Žene,39804.99
2065,Broj,40-44,Žene,43967.98
2065,Broj,45-49,Žene,47309.75
2065,Broj,50-54,Žene,51780.51
2065,Broj,55-59,Žene,58121.28
2065,Broj,60-64,Žene,60456.15
2065,Broj,65-69,Žene,75363.93
2065,Broj,70-74,Žene,80209.19
2065,Broj,75-79,Žene,85191.6
2065,Broj,80-84,Žene,78733.19
2065,Broj,85-89,Žene,59842.88
2065,Broj,90-94,Žene,36053.22
2065,Broj,95-99,Žene,15296.92
2065,Broj,100-104,Žene,4377.0
2065,Broj,105-109,Žene,558.43
2065,Broj,110-114,Žene,24.9
2065,Broj,115-119,Žene,0.39
2065,Broj,120+,Žene,0.0
2065,_%,Total,Žene,100.0
2065,_%,0-4,Žene,2.77
2065,_%,5-9,Žene,3.03
2065,_%,10-14,Žene,3.34
2065,_%,15-19,Žene,3.6
2065,_%,20-24,Žene,3.62
2065,_%,25-29,Žene,3.58
2065,_%,30-34,Žene,3.76
2065,_%,35-39,Žene,4.12
2065,_%,40-44,Žene,4.55
2065,_%,45-49,Žene,4.9
2065,_%,50-54,Žene,5.36
2065,_%,55-59,Žene,6.02
2065,_%,60-64,Žene,6.26
2065,_%,65-69,Žene,7.8
2065,_%,70-74,Žene,8.3
2065,_%,75-79,Žene,8.82
2065,_%,80-84,Žene,8.15
2065,_%,85-89,Žene,6.19
2065,_%,90-94,Žene,3.73
2065,_%,95-99,Žene,1.58
2065,_%,100-104,Žene,0.45
2065,_%,105-109,Žene,0.06
2065,_%,110-114,Žene,0.0
2065,_%,115-119,Žene,0.0
2065,_%,120+,Žene,0.0
2070,Broj,Total,Žene,879188.19
2070,Broj,0-4,Žene,24113.42
2070,Broj,5-9,Žene,26273.04
2070,Broj,10-14,Žene,29076.75
2070,Broj,15-19,Žene,31546.56
2070,Broj,20-24,Žene,31780.47
2070,Broj,25-29,Žene,31431.3
2070,Broj,30-34,Žene,32581.2
2070,Broj,35-39,Žene,35135.92
2070,Broj,40-44,Žene,38862.94
2070,Broj,45-49,Žene,43127.9
2070,Broj,50-54,Žene,46831.98
2070,Broj,55-59,Žene,51467.74
2070,Broj,60-64,Žene,57677.27
2070,Broj,65-69,Žene,59360.94
2070,Broj,70-74,Žene,71963.48
2070,Broj,75-79,Žene,73853.08
2070,Broj,80-84,Žene,73335.96
2070,Broj,85-89,Žene,60535.41
2070,Broj,90-94,Žene,38056.84
2070,Broj,95-99,Žene,16864.48
2070,Broj,100-104,Žene,4587.93
2070,Broj,105-109,Žene,687.89
2070,Broj,110-114,Žene,35.07
2070,Broj,115-119,Žene,0.63
2070,Broj,120+,Žene,0.01
2070,_%,Total,Žene,100.0
2070,_%,0-4,Žene,2.74
2070,_%,5-9,Žene,2.99
2070,_%,10-14,Žene,3.31
2070,_%,15-19,Žene,3.59
2070,_%,20-24,Žene,3.61
2070,_%,25-29,Žene,3.58
2070,_%,30-34,Žene,3.71
2070,_%,35-39,Žene,4.0
2070,_%,40-44,Žene,4.42
2070,_%,45-49,Žene,4.91
2070,_%,50-54,Žene,5.33
2070,_%,55-59,Žene,5.85
